Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8176499827,2021-04-09 00:04:42,2021-04-09 00:04:42,,Texas,817,No Subject Provided,Y
8175876199,2021-04-09 00:05:40,2021-04-09 00:05:40,,Texas,972,No Subject Provided,Y
8155314611,2021-04-09 00:06:04,2021-04-08 10:37:00,Manteno,Illinois,815,Other,Y
7072891861,2021-04-09 00:06:34,2021-04-08 10:13:00,El Segundo,California,310,"Calls pretending to be government, businesses, or family and friends",Y
5105690079,2021-04-09 00:07:58,2021-04-08 11:35:00,,California,510,No Subject Provided,N
7192942754,2021-04-09 00:07:00,2021-04-08 20:39:00,Arvada,Colorado,303,Dropped call or no message,N
8155311009,2021-04-09 00:07:14,2021-04-08 10:09:00,Manteno,Illinois,815,Other,Y
7072891861,2021-04-09 00:07:26,2021-04-08 15:36:00,El Segundo,California,310,"Calls pretending to be government, businesses, or family and friends",Y
7134003014,2021-04-09 00:07:29,2021-04-01 15:39:00,,Texas,817,Warranties  & protection plans,Y
7207120604,2021-04-09 00:07:56,2021-04-08 15:12:00,Wellington,Kansas,620,"Calls pretending to be government, businesses, or family and friends",Y
4692028201,2021-04-09 00:07:58,2021-04-08 19:09:00,Sachse,Texas,469,Dropped call or no message,Y
8155312763,2021-04-09 00:08:09,2021-04-08 09:16:00,Manteno,Illinois,815,Other,Y
5594964312,2021-04-09 00:08:11,2021-04-08 14:16:00,El Segundo,California,310,"Calls pretending to be government, businesses, or family and friends",Y
884217858080100,2021-04-09 00:08:27,2021-04-08 00:00:00,,California,925,Other,Y
3104381312,2021-04-09 00:08:46,2021-04-08 10:20:00,El Segundo,California,310,"Calls pretending to be government, businesses, or family and friends",Y
8138122666,2021-04-09 00:08:57,2021-04-08 18:56:00,Sun City Center,Florida,813,Other,N
,2021-04-09 00:09:04,2021-04-08 13:31:00,Palmer,Alaska,907,"Calls pretending to be government, businesses, or family and friends",Y
8009593473,2021-04-09 00:09:22,2021-04-08 00:00:00,Walker,Minnesota,218,Other,Y
8188344577,2021-04-09 00:09:50,2021-04-05 13:21:00,,California,818,Dropped call or no message,N
5105684641,2021-04-09 00:11:56,2021-04-08 09:45:00,,California,510,No Subject Provided,N
8187396405,2021-04-09 00:10:47,2021-04-05 15:29:00,,California,818,Dropped call or no message,N
8187182763,2021-04-09 00:11:39,2021-04-05 17:22:00,,California,818,Dropped call or no message,N
8175876199,2021-04-09 00:05:41,2021-04-09 00:05:41,,Texas,972,No Subject Provided,Y
+18188218849,2021-04-09 00:06:16,2021-04-09 00:06:16,,California,818,No Subject Provided,N
2144746896,2021-04-09 00:07:28,2021-04-09 00:07:28,,Texas,214,No Subject Provided,Y
+12012857296,2021-04-09 00:08:16,2021-04-09 00:08:16,,New Jersey,908,No Subject Provided,N
7169886262,2021-04-09 00:08:47,2021-04-09 00:08:47,,New York,716,No Subject Provided,Y
+18154504515,2021-04-09 00:08:51,2021-04-09 00:08:51,,Illinois,815,No Subject Provided,Y
9253322007,2021-04-09 00:09:54,2021-04-09 00:09:54,,Maryland,240,No Subject Provided,Y
8884073266,2021-04-09 00:10:33,2021-04-09 00:10:33,,California,559,No Subject Provided,Y
+14236154054,2021-04-09 00:11:19,2021-04-09 00:11:19,,New York,347,No Subject Provided,Y
+18324320975,2021-04-09 00:11:39,2021-04-09 00:11:39,,Texas,832,No Subject Provided,N
+17739852566,2021-04-09 00:11:53,2021-04-09 00:11:53,,Idaho,208,No Subject Provided,Y
+9182282822,2021-04-09 00:12:00,2021-04-09 00:12:00,,Oklahoma,918,No Subject Provided,Y
8185053314,2021-04-09 00:12:50,2021-04-06 10:24:00,,California,818,Dropped call or no message,N
8188853822,2021-04-09 00:13:46,2021-04-07 13:42:00,,California,818,Dropped call or no message,N
3153207135,2021-04-09 00:14:09,2021-04-08 14:24:00,Kalispell,Montana,406,Other,Y
2192033961,2021-04-09 00:14:25,2021-04-08 13:55:00,Gary,Indiana,219,Other,Y
9167241351,2021-04-09 00:14:39,2021-04-08 15:04:00,,California,415,Other,N
8185087408,2021-04-09 00:14:51,2021-04-06 15:43:00,,California,818,Dropped call or no message,N
8775815373,2021-04-09 00:15:32,2021-04-01 11:35:00,robbinsville,New Jersey,609,Other,N
8188146640,2021-04-09 00:15:36,2021-04-06 16:52:00,,California,818,Dropped call or no message,N
9077236247,2021-04-09 00:16:13,2021-04-08 12:04:00,Juneau,Alaska,907,"Calls pretending to be government, businesses, or family and friends",Y
8187472595,2021-04-09 00:16:21,2021-04-06 16:57:00,,California,818,Dropped call or no message,N
8187651048,2021-04-09 00:17:19,2021-04-07 09:57:00,,California,818,Dropped call or no message,N
8184830487,2021-04-09 00:18:04,2021-04-07 10:23:00,,California,818,Dropped call or no message,N
8188568346,2021-04-09 00:18:52,2021-04-07 10:45:00,,California,818,Dropped call or no message,N
9713694591,2021-04-09 00:19:10,2021-04-06 17:12:00,Rosenberg,Texas,281,Other,Y
2175745661,2021-04-09 00:19:39,2021-04-07 11:59:00,Gary,Indiana,219,Other,N
6093189231,2021-04-09 00:19:54,2021-04-01 13:59:00,robbinsville,New Jersey,609,Other,Y
8669786479,2021-04-09 00:20:36,2021-04-07 14:01:00,Forney,Texas,972,Other,Y
,2021-04-09 00:21:33,2021-04-09 15:59:00,,Maryland,240,Other,Y
8188496655,2021-04-09 00:21:42,2021-04-07 10:54:00,,California,818,Dropped call or no message,N
6093015455,2021-04-09 00:22:04,2021-04-01 13:40:00,robbinsville,New Jersey,609,Other,Y
8183087580,2021-04-09 00:23:03,2021-04-07 11:07:00,,California,818,Dropped call or no message,N
6093319006,2021-04-09 00:23:25,2021-04-01 13:37:00,robbinsville,New Jersey,609,Other,
5626797134,2021-04-09 00:23:50,2021-04-07 11:26:00,,California,818,Dropped call or no message,N
8187630808,2021-04-09 00:24:54,2021-04-07 11:48:00,,California,818,Dropped call or no message,N
6092703734,2021-04-09 00:25:26,2021-04-01 12:29:00,robbinsville,New Jersey,609,Other,
3107354342,2021-04-09 00:25:37,2021-04-08 08:09:00,Coeur d'Alene,Idaho,208,Other,Y
8188537518,2021-04-09 00:25:44,2021-04-07 13:08:00,,California,818,Dropped call or no message,N
6094424117,2021-04-09 00:26:32,2021-04-01 12:12:00,robbinsville,New Jersey,609,Other,
8183582010,2021-04-09 00:26:50,2021-04-07 14:32:00,,California,818,Dropped call or no message,N
2085934323,2021-04-09 00:27:07,2021-04-08 08:07:00,Coeur d'Alene,Idaho,208,Other,Y
6093566090,2021-04-09 00:27:41,2021-04-01 11:34:00,robbinsville,New Jersey,609,Other,
3462458523,2021-04-09 00:12:15,2021-04-09 00:12:15,,Texas,832,No Subject Provided,Y
8169000876,2021-04-09 00:13:03,2021-04-09 00:13:03,,Texas,469,No Subject Provided,Y
+14055583060,2021-04-09 00:13:02,2021-04-09 00:13:02,,Oklahoma,918,No Subject Provided,Y
+15024808106,2021-04-09 00:14:00,2021-04-09 00:14:00,,Michigan,810,No Subject Provided,N
+18056377243,2021-04-09 00:14:06,2021-04-09 00:14:06,,Illinois,630,No Subject Provided,Y
2033448526,2021-04-09 00:14:49,2021-04-09 00:14:49,,Connecticut,203,No Subject Provided,N
7025827003,2021-04-09 00:15:00,2021-04-09 00:15:00,,Nevada,702,No Subject Provided,Y
+14082328866,2021-04-09 00:15:13,2021-04-09 00:15:13,,California,650,No Subject Provided,Y
5312026019,2021-04-09 00:15:31,2021-04-09 00:15:31,,Nebraska,402,No Subject Provided,Y
7073786002,2021-04-09 00:15:33,2021-04-09 00:15:33,,Connecticut,203,No Subject Provided,Y
+18442068573,2021-04-09 00:15:52,2021-04-09 00:15:52,,Illinois,312,No Subject Provided,Y
+13159384413,2021-04-09 00:16:16,2021-04-09 00:16:16,,New York,315,No Subject Provided,Y
7077618642,2021-04-09 00:17:13,2021-04-09 00:17:13,,California,510,No Subject Provided,Y
6824381123,2021-04-09 00:17:52,2021-04-09 00:17:52,,Texas,512,No Subject Provided,N
+19724764685,2021-04-09 00:21:08,2021-04-09 00:21:08,,Texas,972,No Subject Provided,Y
9495049079,2021-04-09 00:21:53,2021-04-09 00:21:53,,Pennsylvania,717,No Subject Provided,N
4322552790,2021-04-09 00:22:39,2021-04-09 00:22:39,,Texas,281,No Subject Provided,Y
5623290140,2021-04-09 00:23:09,2021-04-09 00:23:09,,Florida,407,No Subject Provided,Y
2107569347,2021-04-09 00:24:09,2021-04-09 00:24:09,,Texas,210,No Subject Provided,Y
+16204737466,2021-04-09 00:24:11,2021-04-09 00:24:11,,Kansas,620,No Subject Provided,Y
+19562638093,2021-04-09 00:24:15,2021-04-09 00:24:15,,Texas,956,No Subject Provided,Y
7739852566,2021-04-09 00:24:29,2021-04-09 00:24:29,,New York,212,No Subject Provided,Y
+12143721289,2021-04-09 00:24:34,2021-04-09 00:24:34,,Texas,214,No Subject Provided,Y
+12143721289,2021-04-09 00:24:52,2021-04-09 00:24:52,,Texas,214,No Subject Provided,Y
+13015242799,2021-04-09 00:24:59,2021-04-09 00:24:59,,New Jersey,848,No Subject Provided,Y
4693749471,2021-04-09 00:25:02,2021-04-09 00:25:02,,Texas,469,No Subject Provided,Y
+18316675272,2021-04-09 00:25:15,2021-04-09 00:25:15,,Texas,956,No Subject Provided,Y
6265400872,2021-04-09 00:25:32,2021-04-09 00:25:32,,California,626,No Subject Provided,Y
+12408441870,2021-04-09 00:25:38,2021-04-09 00:25:38,,Texas,956,No Subject Provided,Y
6265400723,2021-04-09 00:25:53,2021-04-09 00:25:53,,California,626,No Subject Provided,Y
7049205206,2021-04-09 00:26:08,2021-04-09 00:26:08,,North Carolina,704,No Subject Provided,N
6264004817,2021-04-09 00:26:15,2021-04-09 00:26:15,,California,626,No Subject Provided,N
6143693523,2021-04-09 00:27:38,2021-04-09 00:27:38,,Ohio,614,No Subject Provided,Y
8187641079,2021-04-09 00:27:41,2021-04-07 15:29:00,,California,818,Dropped call or no message,N
8183600427,2021-04-09 00:28:37,2021-04-07 16:51:00,,California,818,Dropped call or no message,N
7174620145,2021-04-09 00:28:59,2021-04-02 19:39:00,robbinsville,New Jersey,609,Other,
8188218270,2021-04-09 00:29:26,2021-04-07 17:27:00,,California,818,Dropped call or no message,N
9157458242,2021-04-09 00:29:43,2021-04-08 13:41:00,Houston,Texas,281,Warranties  & protection plans,Y
8188216595,2021-04-09 00:30:07,2021-04-07 18:05:00,,California,818,Dropped call or no message,N
6096956204,2021-04-09 00:30:19,2021-04-02 19:34:00,robbinsville,New Jersey,609,Dropped call or no message,
8187597270,2021-04-09 00:30:55,2021-04-08 11:22:00,,California,818,Dropped call or no message,N
5593425608,2021-04-09 00:31:38,2021-04-08 09:20:00,,California,559,Other,N
8188272054,2021-04-09 00:31:40,2021-04-08 16:03:00,,California,818,Dropped call or no message,N
2092850877,2021-04-09 00:32:21,2021-04-08 18:55:00,,California,559,Other,N
6094693856,2021-04-09 00:33:54,2021-04-02 16:02:00,robbinsville,New Jersey,609,Other,
9854667245,2021-04-09 00:34:31,2021-04-08 12:42:00,SCOTTSDALE,Arizona,480,Warranties  & protection plans,Y
6095898917,2021-04-09 00:36:08,2021-04-06 15:47:00,robbinsville,New Jersey,609,Dropped call or no message,
8777793471,2021-04-09 00:37:45,2021-04-07 11:55:00,,,877,Other,Y
6093283964,2021-04-09 00:38:10,2021-04-06 19:38:00,robbinsville,New Jersey,609,Other,
9152333851,2021-04-09 00:38:40,2021-04-08 11:40:00,Midland,Texas,432,"Reducing your debt (credit cards, mortgage, student loans)",Y
8057465481,2021-04-09 00:39:15,2021-04-06 14:14:00,robbinsville,New Jersey,609,Dropped call or no message,
5097815557,2021-04-09 00:39:51,2021-04-07 15:25:00,Prosser,Washington,509,"Calls pretending to be government, businesses, or family and friends",N
2105986136,2021-04-09 00:39:51,2021-04-07 17:27:00,Midland,Texas,432,Work from home  & other ways to make money,Y
6093901269,2021-04-09 00:40:35,2021-04-06 13:52:00,robbinsville,New Jersey,609,Dropped call or no message,
7133433966,2021-04-09 00:41:46,2021-04-05 15:37:00,Midland,Texas,432,Warranties  & protection plans,Y
6098128530,2021-04-09 00:42:00,2021-04-06 13:28:00,robbinsville,New Jersey,609,Dropped call or no message,
84824447205,2021-04-09 00:43:41,2021-04-06 11:00:00,robbinsville,New Jersey,609,Dropped call or no message,
7076383818,2021-04-09 00:45:00,2021-04-07 15:48:00,Coeur d'Alene,Idaho,208,Other,N
6093017925,2021-04-09 00:45:10,2021-04-06 10:56:00,robbinsville,New Jersey,609,Dropped call or no message,
4053534495,2021-04-09 00:45:30,2021-04-08 12:39:00,Chickasha,Oklahoma,405,Other,N
5706743293,2021-04-09 00:46:07,2021-04-08 13:55:00,,Pennsylvania,215,Warranties  & protection plans,Y
4057305174,2021-04-09 00:46:21,2021-04-08 17:59:00,Chickasha,Oklahoma,405,Other,N
6099520791,2021-04-09 00:46:42,2021-04-06 09:50:00,robbinsville,New Jersey,609,Dropped call or no message,
6093015324,2021-04-09 00:47:44,2021-04-06 09:50:00,robbinsville,New Jersey,609,Dropped call or no message,
8135751613,2021-04-09 00:48:34,2021-04-05 17:20:00,TAMPA,Florida,813,Other,N
9082245983,2021-04-09 00:49:16,2021-04-05 16:12:00,robbinsville,New Jersey,609,Dropped call or no message,
3194345565,2021-04-09 00:51:18,2021-04-08 17:40:00,University City,Missouri,314,Other,N
8183846476,2021-04-09 00:51:19,2021-03-30 16:48:00,,California,818,Dropped call or no message,Y
4842522098,2021-04-09 00:52:10,2021-04-08 17:33:00,,Pennsylvania,570,No Subject Provided,N
6095688595,2021-04-09 00:51:33,2021-04-05 15:49:00,robbinsville,New Jersey,609,Other,
8186975634,2021-04-09 00:51:53,2021-03-31 10:43:00,,California,818,Dropped call or no message,Y
8183094976,2021-04-09 00:52:26,2021-03-31 11:18:00,,California,818,Dropped call or no message,Y
8775266027,2021-04-09 00:52:37,2021-04-08 16:07:00,University City,Missouri,314,Other,N
4034004789,2021-04-09 00:52:58,2021-04-08 12:48:00,Harrells,North Carolina,984,Other,Y
8187166668,2021-04-09 00:53:13,2021-04-01 10:48:00,,California,818,Dropped call or no message,Y
8567964459,2021-04-09 00:53:23,2021-04-05 14:00:00,robbinsville,New Jersey,609,Dropped call or no message,
5702561068,2021-04-09 00:54:14,2021-04-08 18:12:00,,Pennsylvania,570,No Subject Provided,N
8187053134,2021-04-09 00:53:39,2021-04-01 14:24:00,,California,818,Dropped call or no message,Y
8883594009,2021-04-09 00:53:56,2021-04-08 13:04:00,University City,Missouri,314,Other,N
6097574121,2021-04-09 00:54:17,2021-04-05 12:57:00,robbinsville,New Jersey,609,Dropped call or no message,
8185472869,2021-04-09 00:54:26,2021-04-01 15:43:00,,California,818,Dropped call or no message,Y
3025036586,2021-04-09 00:54:31,2021-04-06 02:39:00,gilbert,South Carolina,803,Work from home  & other ways to make money,N
8187041884,2021-04-09 00:55:26,2021-04-01 16:17:00,,California,818,Dropped call or no message,Y
3404890425,2021-04-09 00:55:33,2021-04-08 09:33:00,University City,Missouri,314,Other,N
8187438317,2021-04-09 00:56:09,2021-04-02 09:13:00,,California,818,Dropped call or no message,Y
7024413796,2021-04-09 00:56:31,2021-04-08 08:03:00,Las Vegas,Nevada,702,"Calls pretending to be government, businesses, or family and friends",N
3147017565,2021-04-09 00:56:49,2021-04-07 15:44:00,University City,Missouri,314,Other,N
8184834570,2021-04-09 00:56:50,2021-04-02 12:48:00,,California,818,Dropped call or no message,Y
8186860100,2021-04-09 00:57:36,2021-04-03 14:05:00,,California,818,Dropped call or no message,Y
5034019991,2021-04-09 00:57:40,2021-04-05 11:40:00,robbinsville,New Jersey,609,"Reducing your debt (credit cards, mortgage, student loans)",
8773652429,2021-04-09 00:58:06,2021-04-07 14:13:00,University City,Missouri,314,Other,N
8187396789,2021-04-09 00:58:37,2021-04-04 14:57:00,,California,818,Dropped call or no message,Y
5512928313,2021-04-09 00:59:37,2021-04-05 11:24:00,robbinsville,New Jersey,609,Dropped call or no message,
3072631516,2021-04-09 01:00:01,2021-04-08 13:01:00,,Wyoming,972,Other,Y
6099184211,2021-04-09 01:00:31,2021-04-05 10:49:00,robbinsville,New Jersey,609,Dropped call or no message,
6093015463,2021-04-09 01:01:35,2021-04-05 10:37:00,robbinsville,New Jersey,609,Dropped call or no message,
7027071102,2021-04-09 01:02:41,2021-03-24 11:35:00,LV,Nevada,702,Warranties  & protection plans,Y
+19135861946,2021-04-09 00:28:18,2021-04-09 00:28:18,,Kansas,913,No Subject Provided,Y
9788898568,2021-04-09 00:29:29,2021-04-09 00:29:29,,Massachusetts,617,No Subject Provided,N
9788898568,2021-04-09 00:29:31,2021-04-09 00:29:31,,Massachusetts,617,No Subject Provided,N
4796362272,2021-04-09 00:30:25,2021-04-09 00:30:25,,California,310,No Subject Provided,Y
9856154041,2021-04-09 00:30:29,2021-04-09 00:30:29,,California,661,No Subject Provided,Y
+18084378919,2021-04-09 00:31:40,2021-04-09 00:31:40,,Hawaii,808,No Subject Provided,N
+18084378919,2021-04-09 00:32:12,2021-04-09 00:32:12,,Hawaii,808,No Subject Provided,N
+18084378919,2021-04-09 00:32:30,2021-04-09 00:32:30,,Hawaii,808,No Subject Provided,N
+18036568379,2021-04-09 00:33:22,2021-04-09 00:33:22,,South Carolina,843,No Subject Provided,Y
8582935576,2021-04-09 00:34:25,2021-04-09 00:34:25,,California,626,No Subject Provided,N
+14138486413,2021-04-09 00:34:49,2021-04-09 00:34:49,,Massachusetts,857,No Subject Provided,Y
+19493723714,2021-04-09 00:35:06,2021-04-09 00:35:06,,Illinois,847,No Subject Provided,Y
7272097382,2021-04-09 00:36:01,2021-04-09 00:36:01,,Illinois,815,No Subject Provided,Y
7083946648,2021-04-09 00:36:08,2021-04-09 00:36:08,,Illinois,708,No Subject Provided,Y
7083401613,2021-04-09 00:36:28,2021-04-09 00:36:28,,Illinois,708,No Subject Provided,Y
9095061079,2021-04-09 00:36:57,2021-04-09 00:36:57,,California,909,No Subject Provided,Y
7087972264,2021-04-09 00:37:04,2021-04-09 00:37:04,,Illinois,708,No Subject Provided,Y
7087972264,2021-04-09 00:37:03,2021-04-09 00:37:03,,Illinois,708,No Subject Provided,Y
9095061427,2021-04-09 00:37:24,2021-04-09 00:37:24,,California,909,No Subject Provided,Y
7133877178,2021-04-09 00:37:53,2021-04-09 00:37:53,,Texas,713,No Subject Provided,Y
5092154479,2021-04-09 00:38:10,2021-04-09 00:38:10,,Texas,713,No Subject Provided,Y
4042377255,2021-04-09 00:40:14,2021-04-09 00:40:14,,Georgia,678,No Subject Provided,Y
4042377255,2021-04-09 00:40:13,2021-04-09 00:40:13,,Georgia,678,No Subject Provided,Y
6788452552,2021-04-09 00:41:23,2021-04-09 00:41:23,,Georgia,678,No Subject Provided,Y
7134302689,2021-04-09 00:42:36,2021-04-09 00:42:36,,Texas,713,No Subject Provided,Y
+17083443528,2021-04-09 00:43:06,2021-04-09 00:43:06,,Illinois,708,No Subject Provided,Y
+13373673513,2021-04-09 00:43:38,2021-04-09 00:43:38,,Illinois,708,No Subject Provided,Y
5084085722,2021-04-09 00:46:50,2021-04-09 00:46:50,,New Jersey,201,No Subject Provided,Y
4402596262,2021-04-09 00:47:49,2021-04-09 00:47:49,,Ohio,216,No Subject Provided,Y
4402596262,2021-04-09 00:47:48,2021-04-09 00:47:48,,Ohio,216,No Subject Provided,Y
4402596262,2021-04-09 00:47:47,2021-04-09 00:47:47,,Ohio,216,No Subject Provided,Y
4402596262,2021-04-09 00:48:11,2021-04-09 00:48:11,,Ohio,216,No Subject Provided,Y
4402596262,2021-04-09 00:48:12,2021-04-09 00:48:12,,Ohio,216,No Subject Provided,Y
4402596262,2021-04-09 00:48:10,2021-04-09 00:48:10,,Ohio,216,No Subject Provided,Y
+13213327389,2021-04-09 00:50:22,2021-04-09 00:50:22,,Florida,321,No Subject Provided,Y
+14243218450,2021-04-09 00:51:04,2021-04-09 00:51:04,,California,310,No Subject Provided,Y
+13213327389,2021-04-09 00:51:24,2021-04-09 00:51:24,,Florida,321,No Subject Provided,Y
+14159207272,2021-04-09 00:51:30,2021-04-09 00:51:30,,California,510,No Subject Provided,N
3375737217,2021-04-09 00:51:55,2021-04-09 00:51:55,,California,714,No Subject Provided,N
3375737217,2021-04-09 00:51:56,2021-04-09 00:51:56,,California,714,No Subject Provided,N
8019247636,2021-04-09 00:51:59,2021-04-09 00:51:59,,Utah,801,No Subject Provided,Y
+18882134955,2021-04-09 00:52:03,2021-04-09 00:52:03,,California,818,No Subject Provided,Y
+17132586740,2021-04-09 00:53:03,2021-04-09 00:53:03,,Texas,713,No Subject Provided,Y
+16098983376,2021-04-09 00:53:16,2021-04-09 00:53:16,,New Jersey,609,No Subject Provided,N
+17027819925,2021-04-09 00:53:30,2021-04-09 00:53:30,,Nevada,702,No Subject Provided,Y
5038257127,2021-04-09 00:55:13,2021-04-09 00:55:13,,Nebraska,402,No Subject Provided,Y
5038257127,2021-04-09 00:55:29,2021-04-09 00:55:29,,Nebraska,402,No Subject Provided,Y
4086765080,2021-04-09 00:55:43,2021-04-09 00:55:43,,South Carolina,843,No Subject Provided,N
+16098905165,2021-04-09 00:55:49,2021-04-09 00:55:49,,New Jersey,609,No Subject Provided,N
4099168432,2021-04-09 00:56:02,2021-04-09 00:56:02,,Nebraska,402,No Subject Provided,N
7737410185,2021-04-09 00:56:07,2021-04-09 00:56:07,,Texas,214,No Subject Provided,Y
4099168432,2021-04-09 00:56:15,2021-04-09 00:56:15,,Nebraska,402,No Subject Provided,Y
6053092194,2021-04-09 00:56:32,2021-04-09 00:56:32,,Nebraska,402,No Subject Provided,Y
4026980565,2021-04-09 00:56:46,2021-04-09 00:56:46,,Nebraska,402,No Subject Provided,Y
+18132834549,2021-04-09 00:56:47,2021-04-09 00:56:47,,Florida,813,No Subject Provided,Y
+16514002354,2021-04-09 00:57:14,2021-04-09 00:57:14,,Minnesota,651,No Subject Provided,Y
5038257127,2021-04-09 00:57:42,2021-04-09 00:57:42,,Nebraska,402,No Subject Provided,Y
3374155965,2021-04-09 00:58:06,2021-04-09 00:58:06,,Texas,214,No Subject Provided,Y
9494826327,2021-04-09 00:58:32,2021-04-09 00:58:32,,California,661,No Subject Provided,N
6263073341,2021-04-09 01:00:23,2021-04-09 01:00:23,,California,415,No Subject Provided,Y
9283275342,2021-04-09 01:01:39,2021-04-09 01:01:39,,Arizona,602,No Subject Provided,Y
+19095060287,2021-04-09 01:01:47,2021-04-09 01:01:47,,California,909,No Subject Provided,Y
+12406162469,2021-04-09 01:03:01,2021-04-09 01:03:01,,Maryland,240,No Subject Provided,Y
5034663257,2021-04-09 01:03:19,2021-04-09 01:03:19,,Oregon,503,No Subject Provided,Y
444950200187,2021-04-09 01:03:33,2021-04-05 10:51:00,robbinsville,New Jersey,609,"Calls pretending to be government, businesses, or family and friends",
4247811029,2021-04-09 01:04:29,2021-04-08 08:56:00,LV,Nevada,702,Medical  & prescriptions,Y
6097102224,2021-04-09 01:04:56,2021-04-03 16:15:00,robbinsville,New Jersey,609,Dropped call or no message,
,2021-04-09 01:05:43,2021-04-03 00:00:00,robbinsville,New Jersey,609,Dropped call or no message,
,2021-04-09 01:06:07,2021-04-08 15:41:00,,California,323,No Subject Provided,
9734369827,2021-04-09 01:06:46,2021-04-08 14:03:00,,New Jersey,973,No Subject Provided,Y
8334512004,2021-04-09 01:06:47,2021-04-07 10:24:00,Orinda,California,925,Other,Y
6093165509,2021-04-09 01:07:40,2021-04-03 11:20:00,robbinsville,New Jersey,609,Other,
2092990627,2021-04-09 01:07:48,2021-04-07 09:02:00,Orinda,California,925,Other,Y
9738731208,2021-04-09 01:08:08,2021-04-08 15:08:00,,New Jersey,973,No Subject Provided,Y
5104584555,2021-04-09 01:08:20,2021-04-08 12:20:00,,California,510,Other,Y
9164520463,2021-04-09 01:09:05,2021-04-08 15:28:00,Sacramento,California,916,"Calls pretending to be government, businesses, or family and friends",Y
9738969854,2021-04-09 01:09:26,2021-04-08 16:14:00,,New Jersey,973,No Subject Provided,Y
7272058428,2021-04-09 01:09:29,2021-04-02 12:00:00,Miami,Florida,305,Warranties  & protection plans,Y
9734405252,2021-04-09 01:10:44,2021-04-08 17:02:00,,New Jersey,973,No Subject Provided,Y
9256350886,2021-04-09 01:11:06,2021-04-08 10:49:00,WALNUT CREEK,California,925,Dropped call or no message,Y
5592384695,2021-04-09 01:13:23,2021-04-08 09:05:00,WALNUT CREEK,California,925,Medical  & prescriptions,Y
,2021-04-09 01:14:02,2021-04-07 01:01:00,Salem,Oregon,503,Other,Y
