Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
3123481562,2021-04-06 00:00:02,2021-04-05 15:22:00,CHICAGO,Illinois,773,Dropped call or no message,Y
2397637076,2021-04-06 00:01:43,2021-04-05 13:32:00,Anchorage,Alaska,239,Medical  & prescriptions,Y
,2021-04-06 00:02:20,2021-04-05 16:40:00,,Pennsylvania,717,Warranties  & protection plans,Y
9856660785,2021-04-06 00:03:11,2021-04-05 09:53:00,,Ohio,216,No Subject Provided,N
9738218568,2021-04-06 00:03:02,2021-04-05 10:56:00,KENDALL PARK,New Jersey,973,Dropped call or no message,Y
9285273279,2021-04-06 00:02:47,2021-04-05 13:46:00,,Arizona,602,No Subject Provided,Y
8335571381,2021-04-06 00:03:31,2021-04-05 13:49:00,Portland,Oregon,610,"Reducing your debt (credit cards, mortgage, student loans)",Y
2397156637,2021-04-06 00:03:41,2021-04-05 13:19:00,Anchorage,Florida,239,Other,Y
6814413143,2021-04-06 00:04:39,2021-04-05 15:08:00,,Ohio,216,No Subject Provided,N
6233831274,2021-04-06 00:04:47,2021-04-05 16:47:00,,Arizona,623,No Subject Provided,N
6097102134,2021-04-06 00:05:13,2021-03-31 10:39:00,,Pennsylvania,610,Dropped call or no message,N
7632906907,2021-04-06 00:06:11,2021-04-05 16:25:00,,Ohio,216,No Subject Provided,N
6052792020,2021-04-06 00:06:40,2021-04-05 14:41:00,,Arizona,623,No Subject Provided,N
6103253568,2021-04-06 00:06:09,2021-04-01 12:56:00,,Pennsylvania,610,Dropped call or no message,N
6025546821,2021-04-06 00:06:54,2021-04-05 13:55:00,,Arizona,602,No Subject Provided,
3145978963,2021-04-06 00:06:42,2021-04-05 18:50:00,University City,Missouri,314,Other,N
2397593683,2021-04-06 00:07:29,2021-04-05 12:24:00,Anchorage,Florida,239,Other,Y
5165900044,2021-04-06 00:07:51,2021-04-05 05:22:00,Spring,Texas,516,Warranties  & protection plans,Y
5108282759,2021-04-06 00:08:32,2021-04-05 14:32:00,,Arizona,623,No Subject Provided,N
8773718175,2021-04-06 00:07:59,2021-04-05 15:54:00,University City,Missouri,314,Other,N
5592453386,2021-04-06 00:08:35,2021-04-02 09:38:00,,California,209,No Subject Provided,N
2397624198,2021-04-06 00:08:44,2021-04-05 11:19:00,Anchorage,Florida,239,Other,Y
3375208726,2021-04-06 00:09:14,2021-04-05 11:31:00,University City,Missouri,314,Other,N
6144085299,2021-04-06 00:10:10,2021-04-02 16:15:00,,California,209,No Subject Provided,N
9076875576,2021-04-06 00:09:43,2021-04-05 00:00:00,,Alaska,907,"Calls pretending to be government, businesses, or family and friends",Y
2397415775,2021-04-06 00:09:58,2021-04-05 09:44:00,Anchorage,Florida,239,Other,Y
6025769755,2021-04-06 00:11:18,2021-04-05 12:49:00,,Arizona,623,No Subject Provided,N
6144085299,2021-04-06 00:11:27,2021-04-02 19:16:00,,California,209,No Subject Provided,N
8333041447,2021-04-06 00:11:05,2021-04-06 13:00:00,Winston-Salem,North Carolina,336,Warranties  & protection plans,Y
7266009982,2021-04-06 00:12:31,2021-04-03 15:59:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",N
2253250803,2021-04-06 00:12:33,2021-04-05 12:00:00,BAton Rouge,Louisiana,225,Dropped call or no message,Y
5204620364,2021-04-06 00:13:14,2021-04-05 10:11:00,,Arizona,623,No Subject Provided,N
2397147842,2021-04-06 00:12:56,2021-04-05 09:00:00,Anchorage,Florida,239,Other,Y
6236633533,2021-04-06 00:14:57,2021-04-05 10:03:00,,Arizona,623,No Subject Provided,N
9073501221,2021-04-06 00:15:03,2021-04-05 12:00:00,,Alaska,907,"Calls pretending to be government, businesses, or family and friends",N
2397341838,2021-04-06 00:15:05,2021-04-05 08:56:00,Anchorage,Florida,239,Other,Y
5012740454,2021-04-06 00:15:09,2021-04-05 12:00:00,,Washington,206,"Calls pretending to be government, businesses, or family and friends",N
6788557971,2021-04-06 00:17:19,2021-04-05 09:38:00,,Arizona,623,No Subject Provided,N
2397147842,2021-04-06 00:17:01,2021-04-05 06:35:00,Anchorage,Florida,239,Other,Y
9564746246,2021-04-06 00:19:14,2021-04-05 09:21:00,,Arizona,623,No Subject Provided,N
2092732860,2021-04-06 00:18:48,2021-04-05 19:05:00,Valencia,California,818,Other,N
6197806606,2021-04-06 00:20:25,2021-04-05 15:15:00,,California,925,Dropped call or no message,N
2065868065,2021-04-06 00:21:42,2021-04-05 13:11:00,,Washington,253,No Subject Provided,N
8664905501,2021-04-06 00:21:14,2021-04-05 19:17:00,,Washington,509,Dropped call or no message,
2319581576,2021-04-06 00:21:23,2021-04-05 13:52:00,,Michigan,231,Dropped call or no message,N
8502806805,2021-04-06 00:23:06,2021-04-05 17:18:00,,Florida,850,Dropped call or no message,Y
,2021-04-06 00:25:53,2021-04-05 15:42:00,,South Dakota,605,No Subject Provided,Y
4144489999,2021-04-06 00:27:09,2021-04-05 15:15:00,Anaheim,California,714,"Reducing your debt (credit cards, mortgage, student loans)",Y
4085992812,2021-04-06 00:27:13,2021-04-05 10:13:00,San Jose,California,408,Other,Y
4144489999,2021-04-06 00:28:55,2021-04-05 15:15:00,Anaheim,California,714,"Reducing your debt (credit cards, mortgage, student loans)",Y
4155366868,2021-04-06 00:29:31,2021-03-19 10:27:00,San Jose,California,408,Vacation  & timeshares,Y
8644539817,2021-04-06 00:30:56,2021-04-05 13:08:00,Austin,Texas,206,Other,Y
8328628344,2021-04-06 00:31:08,2021-04-05 13:14:00,Houston,Texas,832,Dropped call or no message,N
3104017307,2021-04-06 00:32:02,2021-01-13 07:11:00,San Jose,California,408,Warranties  & protection plans,Y
