Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
917428996205,2021-04-05 07:53:55,2021-04-05 18:30:00,Ghaziabad,Georgia,706,Other,Y
8016855214,2021-04-05 07:55:22,2021-02-10 07:15:00,Murray,Utah,801,Other,Y
7086676515,2021-04-05 07:55:52,2021-04-03 20:31:00,Orland Park,Illinois,708,Dropped call or no message,Y
7086676515,2021-04-05 07:57:01,2021-04-03 19:32:00,Orland Park,Illinois,708,Dropped call or no message,Y
4356450972,2021-04-05 07:57:53,2021-02-10 17:11:00,Murray,Utah,801,Dropped call or no message,Y
7086676515,2021-04-05 07:57:57,2021-04-03 20:32:00,Orland Park,Illinois,708,Dropped call or no message,Y
7086676515,2021-04-05 07:58:51,2021-04-03 20:32:00,Orland Park,Illinois,708,Dropped call or no message,Y
7086676515,2021-04-05 08:00:00,2021-04-04 14:00:00,Orland Park,Illinois,708,Dropped call or no message,Y
8012688883,2021-04-05 08:00:37,2021-03-01 08:38:00,Murray,Utah,801,Other,Y
7086676515,2021-04-05 08:00:57,2021-04-04 15:00:00,Orland Park,Illinois,708,Dropped call or no message,Y
8772056961,2021-04-05 08:01:36,2021-03-31 11:19:00,Strongsville,Ohio,440,"Calls pretending to be government, businesses, or family and friends",Y
7086676515,2021-04-05 08:01:54,2021-04-04 16:00:00,Orland Park,Illinois,708,Dropped call or no message,Y
6315716275,2021-04-05 08:02:21,2021-04-02 14:06:00,,New York,631,Dropped call or no message,Y
3148818463,2021-04-05 08:02:28,2021-04-03 17:14:00,,Missouri,636,Dropped call or no message,Y
8012683263,2021-04-05 08:02:31,2021-03-01 09:44:00,Murray,Utah,801,No Subject Provided,Y
6318313994,2021-04-05 08:02:56,2021-04-02 18:27:00,,New York,631,Dropped call or no message,Y
6365524218,2021-04-05 08:03:33,2021-04-02 15:42:00,,Missouri,636,Dropped call or no message,Y
8012684439,2021-04-05 08:04:16,2021-03-01 10:21:00,Murray,Utah,801,Other,Y
4152031241,2021-04-05 08:04:41,2021-04-04 10:26:00,,Pennsylvania,215,No Subject Provided,Y
4408627851,2021-04-05 08:07:06,2021-03-31 11:19:00,Strongsville,Ohio,440,"Calls pretending to be government, businesses, or family and friends",Y
6196737134,2021-04-05 08:08:07,2021-04-04 08:05:00,,Pennsylvania,215,No Subject Provided,Y
8012687823,2021-04-05 08:08:53,2021-04-01 10:48:00,Murray,Utah,801,Other,Y
8012684375,2021-04-05 08:11:11,2021-03-01 11:10:00,Murray,Utah,801,Other,Y
8012688614,2021-04-05 08:12:51,2021-03-01 11:28:00,Murray,Utah,801,Other,Y
2014779667,2021-04-05 08:13:59,2021-04-01 12:27:00,marlton,New Jersey,856,Dropped call or no message,
9738343478,2021-04-05 08:14:48,2021-04-02 10:36:00,marlton,New Jersey,856,Dropped call or no message,
5512109216,2021-04-05 08:15:29,2021-04-03 09:38:00,marlton,New Jersey,856,Dropped call or no message,
5048761757,2021-04-05 08:16:41,2021-04-01 15:53:00,Baton Rouge,Louisiana,504,"Reducing your debt (credit cards, mortgage, student loans)",Y
6073025050,2021-04-05 08:18:02,2021-04-01 18:22:00,Baton Rouge,Louisiana,225,"Reducing your debt (credit cards, mortgage, student loans)",Y
2162007371,2021-04-05 08:25:03,2021-04-01 17:08:00,Willoughby,Ohio,216,Other,N
6086904148,2021-04-05 08:26:04,2021-04-02 12:50:00,,Wisconsin,608,No Subject Provided,N
9707311999,2021-04-05 08:26:09,2021-04-01 19:13:00,Willoughby,Ohio,970,Other,N
7185889820,2021-04-05 08:26:22,2021-04-05 04:51:00,,Missouri,314,No Subject Provided,Y
3375496846,2021-04-05 08:26:52,2021-04-02 13:21:00,Willoughby,Ohio,970,Other,N
3155173797,2021-04-05 08:28:58,2021-04-02 13:22:00,,New York,315,Warranties  & protection plans,Y
2086438581,2021-04-05 08:30:44,2021-04-01 00:00:00,,North Carolina,336,Other,Y
9478885608,2021-04-05 08:31:19,2021-04-05 08:30:00,,Michigan,616,Other,Y
7038648830,2021-04-05 08:32:17,2021-03-23 06:04:00,,Virginia,703,Computer  & technical support,Y
3212041143,2021-04-05 08:33:31,2021-04-05 12:00:00,Hoover,Alabama,772,"Calls pretending to be government, businesses, or family and friends",N
4104127955,2021-04-05 08:34:30,2021-04-02 18:33:00,Annapolis,Maryland,410,Dropped call or no message,
4193146015,2021-04-05 08:34:52,2021-04-03 14:14:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
8007716867,2021-04-05 08:35:36,2021-04-01 12:56:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
2086438581,2021-04-05 08:36:01,2021-04-01 00:00:00,,North Carolina,336,Other,Y
3055239457,2021-04-05 08:36:15,2021-04-05 08:32:00,New York,New York,212,Other,N
4193146015,2021-04-05 08:36:22,2021-03-31 14:17:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
6232235246,2021-04-05 08:37:46,2021-04-03 09:04:00,Peoria,Arizona,623,Warranties  & protection plans,Y
3056977250,2021-04-05 08:38:04,2021-04-05 00:00:00,New York,New York,212,Other,N
6192276355,2021-04-05 08:38:34,2021-04-03 20:39:00,,California,619,"Calls pretending to be government, businesses, or family and friends",Y
3526556054,2021-04-05 08:38:58,2021-04-02 00:00:00,New York,New York,212,Other,N
9023000000,2021-04-05 08:39:41,2021-04-05 08:35:00,,California,619,Other,Y
7817978000,2021-04-05 08:39:59,2021-04-05 08:36:00,,Connecticut,203,No Subject Provided,
,2021-04-05 08:40:05,2021-04-05 18:02:00,,California,760,"Calls pretending to be government, businesses, or family and friends",N
3152916661,2021-04-05 08:40:41,2021-03-22 00:00:00,New York,New York,212,Other,N
2133202789,2021-04-05 08:44:57,2021-04-05 07:41:00,GENOA CITY,Wisconsin,262,"Calls pretending to be government, businesses, or family and friends",Y
9149407184,2021-04-05 08:47:15,2021-04-01 12:40:00,Stamford,New York,914,Warranties  & protection plans,Y
3049128654,2021-04-05 08:48:08,2021-04-01 17:25:00,,West Virginia,304,Other,Y
4237600894,2021-04-05 08:48:16,2021-04-02 01:40:00,Morganton,North Carolina,803,No Subject Provided,Y
8605898010,2021-04-05 08:48:44,2021-04-05 08:42:00,BRISTOL,Connecticut,860,Dropped call or no message,N
3043944291,2021-04-05 08:49:58,2021-04-02 13:43:00,,West Virginia,304,"Calls pretending to be government, businesses, or family and friends",Y
4403802164,2021-04-05 08:51:33,2021-03-31 13:05:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
3156774106,2021-04-05 08:51:38,2021-03-31 14:01:00,BRISTOL,Connecticut,860,Other,Y
7654596828,2021-04-05 08:51:58,2021-04-03 15:46:00,,Indiana,765,Other,Y
4014096021,2021-04-05 08:52:25,2021-03-30 12:37:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
8772114669,2021-04-05 08:52:49,2021-04-05 08:47:00,BRONX,New York,347,Warranties  & protection plans,Y
8283383284,2021-04-05 08:53:05,2021-04-02 14:00:00,Charlotte,North Carolina,704,Dropped call or no message,Y
4193146015,2021-04-05 08:53:12,2021-03-29 08:45:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
8286772096,2021-04-05 08:53:19,2021-04-03 13:31:00,Prior Lake,Minnesota,952,"Calls pretending to be government, businesses, or family and friends",Y
4237600894,2021-04-05 08:53:26,2021-04-02 06:51:00,Morganton,North Carolina,803,No Subject Provided,Y
9802460402,2021-04-05 08:53:33,2021-04-03 09:00:00,Charlotte,North Carolina,704,Dropped call or no message,Y
8605898010,2021-04-05 08:54:19,2021-03-31 12:01:00,BRISTOL,Connecticut,860,Dropped call or no message,Y
8564283825,2021-04-05 08:55:18,2021-03-26 11:37:00,,New Jersey,856,Dropped call or no message,N
7654591088,2021-04-05 08:55:57,2021-04-03 16:05:00,,Indiana,765,Other,Y
2039002668,2021-04-05 08:56:30,2021-03-30 13:03:00,BRISTOL,Connecticut,860,Dropped call or no message,Y
3367140060,2021-04-05 08:57:02,2021-04-02 14:44:00,,North Carolina,336,"Calls pretending to be government, businesses, or family and friends",Y
7654599917,2021-04-05 08:57:43,2021-04-03 16:10:00,,Indiana,765,Other,Y
3366033487,2021-04-05 08:58:26,2021-04-02 18:28:00,,North Carolina,336,"Calls pretending to be government, businesses, or family and friends",Y
3362031741,2021-04-05 08:59:36,2021-04-03 11:41:00,,North Carolina,336,"Calls pretending to be government, businesses, or family and friends",Y
7654594254,2021-04-05 09:00:34,2021-04-03 16:10:00,,Indiana,765,Other,Y
4193146015,2021-04-05 09:01:43,2021-03-28 08:07:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
4693069379,2021-04-05 09:01:53,2021-04-05 09:00:00,Christiansburg,Virginia,540,Other,Y
8559338899,2021-04-05 09:02:17,2021-03-27 13:22:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
3303102862,2021-04-05 09:02:47,2021-03-27 12:38:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
7654592341,2021-04-05 09:03:15,2021-04-03 16:15:00,,Indiana,765,Other,
4407539953,2021-04-05 09:03:26,2021-03-26 19:35:00,WILLOUGHBY HILLS,Ohio,440,Dropped call or no message,Y
9894646633,2021-04-05 09:03:29,2021-04-05 08:30:00,Brick,New Jersey,732,Medical  & prescriptions,N
7654595552,2021-04-05 09:04:56,2021-04-03 16:20:00,,Indiana,765,Other,Y
5704778033,2021-04-05 09:05:03,2021-04-05 09:02:00,,Pennsylvania,570,Warranties  & protection plans,Y
7375101004,2021-04-05 09:05:37,2021-04-05 09:03:00,,Pennsylvania,215,No Subject Provided,Y
2028529216,2021-04-05 09:05:39,2021-04-03 09:53:00,Bradenton,Florida,941,Other,Y
9723177382,2021-04-05 09:07:24,2021-03-13 12:11:00,,Texas,972,No Subject Provided,N
2029781740,2021-04-05 09:06:53,2021-04-02 09:33:00,Bradenton,Florida,941,Other,Y
2029007899,2021-04-05 09:07:17,2021-04-01 15:15:00,Seven Hills,Ohio,216,"Calls pretending to be government, businesses, or family and friends",Y
7654594548,2021-04-05 09:07:18,2021-04-03 16:43:00,,Indiana,765,Other,Y
7158023597,2021-04-05 09:07:46,2021-04-05 07:45:00,Iola,Wisconsin,715,Medical  & prescriptions,N
7172131020,2021-04-05 09:07:49,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
3212737687,2021-04-05 09:08:09,2021-04-05 09:06:00,,Florida,321,Warranties  & protection plans,Y
7173318894,2021-04-05 09:08:14,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
8665403229,2021-04-05 09:08:19,2021-04-01 12:10:00,Bradenton,Florida,941,Other,Y
8599937951,2021-04-05 09:08:37,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
7654591902,2021-04-05 09:08:58,2021-04-03 16:50:00,,Indiana,765,Other,Y
7172844986,2021-04-05 09:09:01,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
7172645609,2021-04-05 09:09:20,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
8763449065,2021-04-05 09:09:39,2021-04-04 22:25:00,Kingsport,Tennessee,423,Other,Y
7177769804,2021-04-05 09:09:41,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
7174360786,2021-04-05 09:09:59,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
,2021-04-05 09:10:23,2021-03-15 11:37:00,,Texas,972,No Subject Provided,N
7654595393,2021-04-05 09:10:21,2021-04-03 17:03:00,,Indiana,765,Other,Y
5042858066,2021-04-05 09:10:49,2021-04-05 09:07:00,McLean,Virginia,703,Warranties  & protection plans,Y
5043693016,2021-04-05 09:11:10,2021-04-05 21:05:00,New York,New York,347,Warranties  & protection plans,Y
6105552750,2021-04-05 09:11:29,2021-04-05 09:05:00,Honey Brook,Pennsylvania,610,Computer  & technical support,Y
8009218101,2021-04-05 09:11:44,2021-04-05 07:57:00,garland,Texas,972,Other,N
4106430330,2021-04-05 09:11:52,2021-04-03 16:31:00,benbrook,Texas,817,Medical  & prescriptions,N
5164419476,2021-04-05 09:12:11,2021-03-13 11:37:00,,Texas,972,No Subject Provided,Y
8135370362,2021-04-05 09:13:26,2021-04-05 08:10:00,,Florida,813,No Subject Provided,
4437671297,2021-04-05 09:12:22,2021-04-05 09:09:00,,Maryland,443,Warranties  & protection plans,N
7654597810,2021-04-05 09:12:49,2021-04-03 17:07:00,,Indiana,765,Other,Y
3037218046,2021-04-05 09:13:03,2021-04-03 11:54:00,Osprey,Florida,303,Other,Y
8333041447,2021-04-05 09:13:18,2021-04-05 09:10:00,,Maryland,443,Warranties  & protection plans,N
7178432012,2021-04-05 09:13:19,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
7178280312,2021-04-05 09:13:37,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
3462093992,2021-04-05 09:13:42,2021-03-15 13:06:00,,Texas,972,No Subject Provided,Y
7722641349,2021-04-05 09:13:50,2021-04-01 17:20:00,Osprey,Florida,303,Other,Y
7177151621,2021-04-05 09:13:54,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
3073160178,2021-04-05 09:14:12,2021-04-05 09:11:00,,,571,Other,N
7174855691,2021-04-05 09:14:13,2021-04-03 00:00:00,,Pennsylvania,717,"Calls pretending to be government, businesses, or family and friends",Y
7654598713,2021-04-05 09:14:26,2021-04-03 17:11:00,,Indiana,765,Other,Y
2155607464,2021-04-05 09:14:27,2021-04-05 09:05:00,Philadelphia,Pennsylvania,267,Other,N
