Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
9784071002,2021-04-26 01:21:48,2021-04-26 23:15:00,,Massachusetts,781,No Subject Provided,Y
6267871478,2021-04-26 01:23:11,2021-04-19 12:04:00,,California,626,Other,Y
7815984344,2021-04-26 01:26:34,2021-04-26 08:15:00,,Massachusetts,781,No Subject Provided,Y
6268210078,2021-04-26 01:26:53,2021-04-21 10:02:00,,California,626,Dropped call or no message,Y
6266916074,2021-04-26 01:29:53,2021-04-21 12:56:00,,California,626,Dropped call or no message,Y
6265152329,2021-04-26 01:32:25,2021-04-21 13:06:00,,California,626,Dropped call or no message,Y
6267034639,2021-04-26 01:35:23,2021-04-24 15:00:00,,California,626,Dropped call or no message,Y
6268525625,2021-04-26 01:39:08,2021-04-22 09:41:00,,California,626,Dropped call or no message,Y
6267034854,2021-04-26 01:41:29,2021-04-22 14:28:00,,California,626,Dropped call or no message,Y
6266281117,2021-04-26 01:43:52,2021-04-22 14:40:00,,California,626,Dropped call or no message,Y
8183346499,2021-04-26 01:45:55,2021-04-23 10:12:00,,California,626,Dropped call or no message,Y
6197738584,2021-04-26 01:47:34,2021-04-23 13:03:00,,California,626,Dropped call or no message,Y
6268722774,2021-04-26 01:51:03,2021-04-23 15:01:00,,California,626,Dropped call or no message,Y
4782767439,2021-04-26 01:53:28,2021-04-23 10:37:00,Fair Oaks,California,916,"Calls pretending to be government, businesses, or family and friends",Y
3524530756,2021-04-26 01:54:39,2021-04-23 16:58:00,,California,626,Dropped call or no message,Y
6267234595,2021-04-26 01:57:27,2021-04-24 12:33:00,,California,626,Other,Y
,2021-04-26 02:01:35,2021-04-25 00:00:00,,Louisiana,337,No Subject Provided,N
3362442770,2021-04-26 02:02:20,2021-04-23 15:32:00,,Oklahoma,405,Dropped call or no message,N
4052237799,2021-04-26 02:03:01,2021-04-23 16:51:00,,Oklahoma,405,Dropped call or no message,N
4054092879,2021-04-26 02:03:42,2021-04-23 17:30:00,,Oklahoma,405,Dropped call or no message,N
4058818928,2021-04-26 02:04:21,2021-04-23 18:45:00,,Oklahoma,405,Dropped call or no message,N
4052583717,2021-04-26 02:05:22,2021-04-24 14:00:00,,Oklahoma,405,"Calls pretending to be government, businesses, or family and friends",Y
4052585825,2021-04-26 02:06:07,2021-04-24 15:00:00,,Oklahoma,405,Dropped call or no message,N
40525876441,2021-04-26 02:07:08,2021-04-24 00:00:00,,Oklahoma,405,"Calls pretending to be government, businesses, or family and friends",Y
2538744716,2021-04-26 02:14:00,2021-04-25 09:18:00,,Washington,253,Other,Y
7142106075,2021-04-26 02:14:50,2021-04-25 18:12:00,Fullerton,California,714,Other,N
2539836454,2021-04-26 02:15:48,2021-04-23 10:46:00,,Washington,253,Other,Y
2535597444,2021-04-26 02:17:28,2021-04-22 15:37:00,,Washington,253,Other,Y
9043601291,2021-04-26 02:19:32,2021-04-22 12:31:00,,Washington,253,Other,Y
3239906308,2021-04-26 02:22:32,2021-04-25 18:05:00,,California,323,No Subject Provided,N
2536565240,2021-04-26 02:21:58,2021-04-20 15:24:00,,Washington,253,Other,Y
2539487932,2021-04-26 02:23:35,2021-04-19 09:23:00,,Washington,253,Other,Y
2532765980,2021-04-26 02:25:55,2021-04-16 14:49:00,,Washington,253,Other,Y
2534668619,2021-04-26 02:28:35,2021-04-16 14:44:00,,Washington,253,Other,Y
3612033968,2021-04-26 02:30:05,2021-04-25 17:54:00,Corpus Christi,Texas,361,Charities,N
8322004503,2021-04-26 02:32:09,2021-04-24 17:58:00,Corpus Christi,Texas,361,Other,N
3049994134,2021-04-26 02:34:56,2021-04-23 12:57:00,Corpus Christi,Texas,361,Other,N
3617813026,2021-04-26 02:36:55,2021-04-23 11:28:00,Corpus Christi,Texas,361,Other,N
7575484432,2021-04-26 02:40:51,2021-04-23 14:58:00,Corpus Christi,Texas,361,Medical  & prescriptions,Y
3187473507,2021-04-26 02:43:12,2021-04-16 17:36:00,Corpus Christi,Texas,361,Medical  & prescriptions,Y
7654051296,2021-04-26 02:47:10,2021-04-19 12:28:00,Corpus Christi,Texas,361,Medical  & prescriptions,Y
6148820392,2021-04-26 02:49:13,2021-04-21 17:09:00,Corpus Christi,Texas,361,Medical  & prescriptions,Y
3617813001,2021-04-26 02:53:07,2021-04-22 11:00:00,Corpus Christi,Texas,361,Other,N
6506494678,2021-04-26 02:50:16,2021-04-25 16:00:00,,California,650,No Subject Provided,N
6156373741,2021-04-26 02:56:06,2021-04-13 10:34:00,,New Hampshire,603,Other,Y
7733723794,2021-04-26 02:56:36,2021-04-26 02:55:00,Oakton,Virginia,203,"Calls pretending to be government, businesses, or family and friends",Y
6174043830,2021-04-26 03:01:51,2021-04-22 10:58:00,,Massachusetts,617,Dropped call or no message,
6173232841,2021-04-26 03:02:41,2021-04-22 12:30:00,,Massachusetts,617,Dropped call or no message,
6018902451,2021-04-26 03:03:27,2021-04-22 14:29:00,,Massachusetts,617,Dropped call or no message,
8123935453,2021-04-26 03:07:09,2021-04-23 10:39:00,,Massachusetts,617,Warranties  & protection plans,Y
6173803416,2021-04-26 03:08:34,2021-04-23 12:44:00,,Massachusetts,617,Dropped call or no message,
7086631008,2021-04-26 03:09:05,2021-04-23 13:01:00,,Massachusetts,617,Dropped call or no message,
8625295071,2021-04-26 03:10:18,2021-04-23 13:55:00,,Massachusetts,617,Dropped call or no message,
9125135454,2021-04-26 03:11:22,2021-04-23 14:53:00,,Massachusetts,617,"Reducing your debt (credit cards, mortgage, student loans)",
2674333805,2021-04-26 03:12:15,2021-04-25 11:54:00,,Massachusetts,617,Dropped call or no message,
6179368063,2021-04-26 03:14:10,2021-04-25 14:46:00,,Massachusetts,617,Dropped call or no message,
9139124382,2021-04-26 03:33:47,2021-04-22 12:11:00,Overland Park,Kansas,913,Dropped call or no message,Y
6469706544,2021-04-26 03:44:11,2021-04-23 12:00:00,,California,323,Other,N
3233873798,2021-04-26 03:46:14,2021-04-23 10:21:00,,California,323,Other,N
8772374514,2021-04-26 04:01:30,2021-04-16 13:23:00,Houston,Texas,713,"Reducing your debt (credit cards, mortgage, student loans)",Y
5705212137,2021-04-26 04:10:06,2021-04-26 01:23:00,,New York,646,Other,Y
5719189358,2021-04-26 04:12:28,2021-04-26 01:30:00,,Connecticut,475,Other,N
8703592066,2021-04-26 04:17:20,2021-04-20 13:39:00,,California,626,"Reducing your debt (credit cards, mortgage, student loans)",Y
2029824010,2021-04-26 04:19:32,2021-04-22 14:49:00,,California,626,No Subject Provided,Y
6305091876,2021-04-26 04:29:44,2021-04-23 19:16:00,Round Lake,Illinois,630,Warranties  & protection plans,Y
8592031949,2021-04-26 04:32:32,2021-04-14 08:14:00,Round Lake,Illinois,630,Warranties  & protection plans,Y
8888530250,2021-04-26 04:34:05,2021-04-24 00:00:00,,,855,Other,Y
9782255663,2021-04-26 04:40:14,2021-04-23 14:23:00,,Massachusetts,508,"Reducing your debt (credit cards, mortgage, student loans)",Y
9042526545,2021-04-26 04:46:38,2021-04-26 03:30:00,,Florida,904,Other,Y
4243875304,2021-04-26 05:01:48,2021-02-05 15:25:00,SANTA MONICA,California,424,"Calls pretending to be government, businesses, or family and friends",Y
6263874897,2021-04-26 05:05:55,2021-04-23 11:02:00,San Pedro,California,310,Other,Y
4243928548,2021-04-26 05:07:43,2021-04-22 10:18:00,San Pedro,California,310,Other,N
,2021-04-26 05:09:35,2021-04-20 12:08:00,San Pedro,California,310,Other,N
4083371179,2021-04-26 05:15:06,2021-04-23 16:45:00,San Jose,California,408,Dropped call or no message,N
5716200511,2021-04-26 05:42:00,2021-04-23 16:23:00,,Virginia,703,No Subject Provided,Y
7036694613,2021-04-26 05:42:28,2021-04-22 16:27:00,,Virginia,703,No Subject Provided,Y
5136961920,2021-04-26 05:44:49,2021-04-25 20:46:00,Gaines,Michigan,989,Other,N
3014948826,2021-04-26 06:32:28,2021-04-24 10:16:00,,Maryland,301,Other,N
3014948826,2021-04-26 06:37:33,2021-04-24 10:16:00,,Maryland,301,Other,N
7472151607,2021-04-26 06:39:21,2021-04-25 23:41:00,,Maryland,410,No Subject Provided,Y
8003257894,2021-04-26 06:55:09,2021-04-07 09:45:00,Sherman,Connecticut,860,Dropped call or no message,N
445559338836,2021-04-26 06:55:27,2021-04-07 16:01:00,Exton,Pennsylvania,610,"Calls pretending to be government, businesses, or family and friends",Y
3512223365,2021-04-26 06:57:11,2021-03-30 13:07:00,Sherman,Connecticut,860,Warranties  & protection plans,Y
3042005944,2021-04-26 06:58:51,2021-03-19 14:32:00,Sherman,Connecticut,860,Warranties  & protection plans,Y
8003257894,2021-04-26 07:00:15,2021-04-07 09:45:00,Sherman,Connecticut,860,Dropped call or no message,N
6193303655,2021-04-26 07:00:46,2021-03-10 15:36:00,Sherman,Connecticut,860,Dropped call or no message,N
2039418781,2021-04-26 07:02:36,2021-02-26 11:04:00,Sherman,Connecticut,860,Dropped call or no message,N
4433262557,2021-04-26 07:03:07,2021-04-24 10:05:00,,Georgia,404,Other,N
8609436181,2021-04-26 07:04:46,2021-04-23 16:54:00,Sherman,Connecticut,860,Dropped call or no message,N
8609211645,2021-04-26 07:06:21,2021-04-21 14:29:00,Sherman,Connecticut,860,Dropped call or no message,N
8603238367,2021-04-26 07:07:40,2021-04-20 11:42:00,Sherman,Connecticut,860,Dropped call or no message,N
8605054078,2021-04-26 07:09:13,2021-04-19 11:23:00,Sherman,Connecticut,860,Dropped call or no message,N
9592124037,2021-04-26 07:11:43,2021-04-15 16:09:00,Sherman,Connecticut,860,Dropped call or no message,N
8605154070,2021-04-26 07:13:45,2021-04-15 12:47:00,Sherman,Connecticut,860,Dropped call or no message,N
8609317636,2021-04-26 07:15:12,2021-04-15 12:06:00,Sherman,Connecticut,860,Dropped call or no message,N
9154796765,2021-04-26 07:17:49,2021-04-25 23:22:00,,Maine,207,No Subject Provided,Y
5082093079,2021-04-26 07:28:16,2021-04-24 22:00:00,Roxbury,Massachusetts,617,Other,N
7016298765,2021-04-26 07:33:01,2021-04-01 00:00:00,Emporium,Pennsylvania,701,Warranties  & protection plans,Y
6315597207,2021-04-26 07:33:29,2021-04-23 17:00:00,,New York,631,Dropped call or no message,Y
7193452046,2021-04-26 07:33:40,2021-04-22 12:00:00,Rocky Point,North Carolina,910,"Calls pretending to be government, businesses, or family and friends",N
6314458985,2021-04-26 07:34:10,2021-04-23 17:26:00,,New York,631,Dropped call or no message,Y
6317119909,2021-04-26 07:34:45,2021-04-24 14:47:00,,New York,631,Dropped call or no message,Y
3649001332,2021-04-26 07:37:35,2021-04-09 12:06:00,MANSFIELD,Ohio,419,Warranties  & protection plans,Y
23278632141,2021-04-26 07:45:14,2021-04-26 12:00:00,Buda,Texas,512,"Calls pretending to be government, businesses, or family and friends",N
5614864852,2021-04-26 07:47:40,2021-04-23 00:00:00,Lake Worth Beach,Florida,561,Warranties  & protection plans,N
5612644575,2021-04-26 07:48:43,2021-04-22 11:27:00,Lake Worth Beach,Florida,561,Warranties  & protection plans,N
7023371347,2021-04-26 07:49:18,2021-04-26 06:54:00,Arnold,Maryland,410,Other,
5404993314,2021-04-26 07:53:51,2021-04-23 20:58:00,,Virginia,571,Other,Y
6268423502,2021-04-26 07:56:09,2021-04-26 00:00:00,,Florida,305,Warranties  & protection plans,N
8665359492,2021-04-26 07:59:33,2021-04-25 12:18:00,HICKORY,North Carolina,828,"Calls pretending to be government, businesses, or family and friends",Y
3443511,2021-04-26 08:00:31,2021-04-24 03:22:00,HICKORY,North Carolina,828,Other,Y
8006927753,2021-04-26 08:00:48,2021-04-24 19:44:00,Cedar Rapids,Iowa,319,Other,Y
8883076969,2021-04-26 08:01:46,2021-04-25 15:50:00,crystal river,Florida,352,Other,Y
8667461850,2021-04-26 08:02:18,2021-04-25 13:38:00,Portland,Maine,207,Other,N
2485853146,2021-04-26 08:03:30,2021-04-24 15:30:00,Royal Oak,Michigan,248,"Calls pretending to be government, businesses, or family and friends",Y
3212901149,2021-04-26 08:08:04,2021-04-23 16:31:00,Merritt island,Florida,321,Warranties  & protection plans,Y
2156328525,2021-04-26 08:09:04,2021-04-25 12:35:00,Philadelphia,Pennsylvania,215,"Reducing your debt (credit cards, mortgage, student loans)",
4438364615,2021-04-26 08:09:22,2021-04-21 12:38:00,Ellicott City,Maryland,443,Dropped call or no message,Y
8566383000,2021-04-26 08:11:56,2021-04-26 07:59:00,,Pennsylvania,267,Dropped call or no message,Y
5612644561,2021-04-26 08:12:53,2021-04-25 13:35:00,Jupiter,Florida,561,Dropped call or no message,Y
2678131410,2021-04-26 08:13:01,2021-04-24 14:57:00,Downingtown,Pennsylvania,610,"Energy, solar,  & utilities",Y
4438364560,2021-04-26 08:13:11,2021-04-23 10:07:00,Ellicott City,Maryland,443,Dropped call or no message,Y
8038787874,2021-04-26 08:14:15,2021-04-23 16:20:00,Downingtown,Pennsylvania,610,No Subject Provided,Y
4438364615,2021-04-26 08:15:10,2021-04-21 12:38:00,Ellicott City,Maryland,443,Dropped call or no message,Y
6037152811,2021-04-26 08:17:19,2021-04-26 07:09:00,Nashville,Tennessee,706,Other,Y
4094567175,2021-04-26 08:18:08,2021-04-26 07:00:00,Sulphur,Louisiana,337,Other,Y
8603378362,2021-04-26 08:19:43,2021-04-13 15:05:00,west hartford,Connecticut,860,Dropped call or no message,Y
7074140447,2021-04-26 08:21:02,2021-04-26 08:15:00,,New York,347,No Subject Provided,
8602198922,2021-04-26 08:21:10,2021-04-25 20:30:00,west hartford,Connecticut,860,Dropped call or no message,Y
2158459686,2021-04-26 08:23:18,2021-04-23 14:25:00,Bensalem,Pennsylvania,215,"Calls pretending to be government, businesses, or family and friends",Y
5127811059,2021-04-26 08:24:24,2021-04-24 20:28:00,,New York,347,No Subject Provided,
2158751267,2021-04-26 08:24:57,2021-04-22 10:56:00,Bensalem,Pennsylvania,215,Other,Y
4237859670,2021-04-26 08:26:13,2021-04-25 13:51:00,Monroe,Michigan,423,Other,Y
8589430535,2021-04-26 08:26:14,2021-04-23 10:55:00,,New York,518,Dropped call or no message,Y
3157237155,2021-04-26 08:26:21,2021-04-26 08:23:00,Charlotte,North Carolina,704,Other,N
7245487912,2021-04-26 08:26:34,2021-04-24 18:13:00,Tarentum,Pennsylvania,724,"Calls pretending to be government, businesses, or family and friends",Y
7245487912,2021-04-26 08:27:55,2021-04-23 18:12:00,Tarentum,Pennsylvania,724,"Calls pretending to be government, businesses, or family and friends",Y
7814083527,2021-04-26 08:29:26,2021-04-22 16:00:00,,Massachusetts,774,No Subject Provided,N
6147683505,2021-04-26 08:29:03,2021-04-23 16:38:00,Tarentum,Pennsylvania,724,"Calls pretending to be government, businesses, or family and friends",Y
7693558630,2021-04-26 08:29:27,2021-04-21 12:43:00,WARRENVILLE,South Carolina,803,No Subject Provided,Y
8032675788,2021-04-26 08:30:04,2021-04-22 14:16:00,WARRENVILLE,South Carolina,803,No Subject Provided,Y
4439272626,2021-04-26 08:30:04,2021-04-26 08:25:00,Nottingham,Maryland,410,Other,N
6036379930,2021-04-26 08:30:19,2021-04-24 19:03:00,monroeton,Pennsylvania,570,Other,Y
8039738320,2021-04-26 08:30:38,2021-04-23 14:19:00,WARRENVILLE,South Carolina,803,No Subject Provided,Y
9373146261,2021-04-26 08:31:03,2021-04-19 11:48:00,West Carrollton,Ohio,937,Dropped call or no message,N
5754153442,2021-04-26 08:31:10,2021-04-23 16:58:00,WARRENVILLE,South Carolina,803,No Subject Provided,Y
2292235709,2021-04-26 08:31:58,2021-04-24 19:56:00,monroeton,Pennsylvania,570,Other,Y
9082461363,2021-04-26 08:32:53,2021-04-24 09:27:00,TOMS RIVER,New Jersey,908,"Calls pretending to be government, businesses, or family and friends",Y
6065573252,2021-04-26 08:34:24,2021-04-24 09:29:00,monroeton,Pennsylvania,570,Other,Y
,2021-04-26 08:34:59,2021-04-26 00:00:00,,Missouri,636,Other,Y
5705838957,2021-04-26 08:36:42,2021-04-24 17:33:00,,Pennsylvania,570,No Subject Provided,
5409529555,2021-04-26 08:36:33,2021-04-25 18:19:00,Goldvein,Virginia,540,Other,
7607338869,2021-04-26 08:40:06,2021-04-26 08:35:00,,New York,917,Dropped call or no message,N
3177942371,2021-04-26 08:41:21,2021-04-26 08:36:00,,Indiana,317,No Subject Provided,N
,2021-04-26 08:40:32,2021-04-23 10:08:00,Crestwood,Illinois,636,Other,Y
3014948639,2021-04-26 08:41:30,2021-04-24 16:03:00,WINCHESTER,Massachusetts,301,Other,Y
2232064944,2021-04-26 08:42:53,2021-04-25 19:43:00,Croydon,Pennsylvania,215,Other,Y
4122050932,2021-04-26 08:43:00,2021-04-22 19:47:00,,Connecticut,203,No Subject Provided,Y
3018380772,2021-04-26 08:43:05,2021-04-24 15:46:00,WINCHESTER,Maryland,301,Other,Y
9782308332,2021-04-26 08:44:31,2021-04-24 12:53:00,WINCHESTER,Massachusetts,978,Other,Y
2198984131,2021-04-26 08:44:47,2021-04-24 09:51:00,Croydon,Pennsylvania,215,Other,Y
7472797132,2021-04-26 08:44:47,2021-04-26 06:52:00,,Missouri,573,No Subject Provided,Y
7206873769,2021-04-26 08:45:54,2021-04-24 15:24:00,Cornelius,North Carolina,704,Other,Y
9707324407,2021-04-26 08:45:55,2021-04-22 09:51:00,Castle Rock,Colorado,303,"Energy, solar,  & utilities",Y
7815124047,2021-04-26 08:46:04,2021-04-24 11:54:00,WINCHESTER,Massachusetts,781,Other,Y
6026914738,2021-04-26 08:47:05,2021-04-26 08:30:00,,Virginia,703,"Reducing your debt (credit cards, mortgage, student loans)",Y
4237859670,2021-04-26 08:47:18,2021-04-25 13:51:00,Monroe,Michigan,423,Other,Y
2014970451,2021-04-26 08:47:21,2021-04-26 08:00:00,,Georgia,404,Other,Y
4072785813,2021-04-26 08:47:28,2021-04-23 09:31:00,Alachua,Florida,352,Other,
4077594355,2021-04-26 08:48:13,2021-04-23 09:37:00,Alachua,Florida,352,Other,
4073293438,2021-04-26 08:48:55,2021-04-23 10:05:00,Alachua,Florida,352,Other,
8154755146,2021-04-26 08:49:29,2021-04-01 10:28:00,PONTIAC,Illinois,815,Warranties  & protection plans,Y
3523783495,2021-04-26 08:49:38,2021-04-23 15:55:00,Alachua,Florida,352,Other,
6146750111,2021-04-26 08:49:42,2021-04-26 04:15:00,,Connecticut,203,Other,
3024888023,2021-04-26 08:50:12,2021-04-26 08:40:00,Sundown,New York,845,Other,Y
3523230758,2021-04-26 08:50:27,2021-04-23 17:19:00,Alachua,Florida,352,Other,
9194148529,2021-04-26 08:51:13,2021-04-25 12:00:00,Pittsboro,North Carolina,919,"Calls pretending to be government, businesses, or family and friends",Y
3523350332,2021-04-26 08:51:13,2021-04-24 12:47:00,Alachua,Florida,352,Other,
9084661989,2021-04-26 08:51:16,2021-04-24 10:18:00,Roselle Park Borough,New Jersey,908,Charities,Y
3523145997,2021-04-26 08:52:01,2021-04-24 13:36:00,Alachua,Florida,352,Other,
9734471327,2021-04-26 08:52:02,2021-04-26 08:48:00,,New Jersey,973,Other,Y
8008910283,2021-04-26 08:52:07,2021-04-26 08:21:00,,New Jersey,732,No Subject Provided,Y
3013451775,2021-04-26 08:52:33,2021-04-23 15:31:00,Roselle Park Borough,New Jersey,908,Medical  & prescriptions,Y
3523664383,2021-04-26 08:52:48,2021-04-24 14:36:00,Alachua,Florida,352,Other,
8158424584,2021-04-26 08:53:03,2021-04-01 14:22:00,PONTIAC,Illinois,815,"Reducing your debt (credit cards, mortgage, student loans)",Y
,2021-04-26 08:53:28,2021-04-19 00:00:00,Lake Ariel,Pennsylvania,570,No Subject Provided,
3525579039,2021-04-26 08:54:00,2021-04-23 14:31:00,Alachua,Florida,352,Other,
5105550946,2021-04-26 08:54:57,2021-04-21 17:46:00,Roselle Park Borough,New Jersey,908,Medical  & prescriptions,Y
,2021-04-26 08:55:39,2021-04-23 00:00:00,,Florida,904,Dropped call or no message,Y
5672680272,2021-04-26 08:56:46,2021-04-23 09:15:00,Baltimore,Michigan,248,Warranties  & protection plans,Y
6679300451,2021-04-26 08:56:54,2021-04-26 08:38:00,,Delaware,302,"Calls pretending to be government, businesses, or family and friends",Y
7632808607,2021-04-26 08:57:43,2021-04-20 17:39:00,Roselle Park Borough,New Jersey,908,"Reducing your debt (credit cards, mortgage, student loans)",Y
3174413112,2021-04-26 08:57:43,2021-04-23 18:55:00,,Indiana,317,"Calls pretending to be government, businesses, or family and friends",Y
3024888048,2021-04-26 08:57:44,2021-04-24 16:56:00,Sundown,New York,845,Computer  & technical support,Y
4702801547,2021-04-26 08:57:45,2021-04-02 01:44:00,Converse,Texas,706,"Reducing your debt (credit cards, mortgage, student loans)",N
5855635625,2021-04-26 08:57:49,2021-04-26 08:40:00,THOMPSON RIDGE,New York,845,Dropped call or no message,Y
2398981119,2021-04-26 08:59:34,2021-04-22 15:51:00,Bonita Springs,Florida,417,"Reducing your debt (credit cards, mortgage, student loans)",Y
9084661946,2021-04-26 08:59:54,2021-04-22 16:37:00,Roselle Park Borough,New Jersey,908,Charities,Y
2818441791,2021-04-26 09:01:08,2021-04-26 19:59:00,Dayton,Texas,281,Dropped call or no message,
5124881284,2021-04-26 09:01:14,2021-04-23 15:47:00,Sundown,New York,845,Other,Y
9372662238,2021-04-26 09:02:47,2021-04-26 09:00:00,Kettering,Ohio,937,Other,N
5803730645,2021-04-26 09:02:47,2021-04-26 08:46:00,West palm beach,Florida,561,Dropped call or no message,N
9372662238,2021-04-26 09:02:53,2021-04-26 09:00:00,Kettering,Ohio,937,Other,N
2398981119,2021-04-26 09:03:03,2021-04-22 15:17:00,Bonita Springs,Florida,770,Other,Y
6199960217,2021-04-26 09:03:10,2010-04-23 17:19:00,SILVER SPRING,Maryland,202,Medical  & prescriptions,Y
3136353981,2021-04-26 09:03:47,2021-04-26 08:15:00,Byron Center,Michigan,616,Charities,N
81740971138,2021-04-26 09:03:56,2021-04-24 08:15:00,,Texas,817,Other,N
8006927753,2021-04-26 09:03:56,2021-04-26 07:00:00,Astoria,New York,718,Computer  & technical support,Y
2019827936,2021-04-26 09:04:30,2021-04-23 13:42:00,Roselle Park Borough,New Jersey,908,"Reducing your debt (credit cards, mortgage, student loans)",Y
2398981119,2021-04-26 09:04:56,2021-04-21 11:43:00,Bonita Springs,Florida,706,Other,Y
3202075415,2021-04-26 09:05:18,2021-04-23 15:52:00,,North Carolina,251,Dropped call or no message,Y
8459853201,2021-04-26 09:05:22,2021-04-22 17:02:00,Sundown,New York,845,Other,Y
2398981119,2021-04-26 09:06:10,2021-04-15 17:50:00,Bonita Springs,Florida,386,Warranties  & protection plans,Y
8067787259,2021-04-26 09:06:20,2021-04-23 15:58:00,Levelland,Texas,806,"Calls pretending to be government, businesses, or family and friends",Y
