Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
7164245751,2021-04-16 00:00:22,2021-04-16 00:00:22,,Colorado,303,No Subject Provided,Y
8443023338,2021-04-16 00:02:39,2021-04-15 12:00:00,Baton Rouge,Louisiana,844,Dropped call or no message,Y
3032332795,2021-04-16 00:03:00,2021-04-15 12:00:00,Edgewater,Colorado,303,"Calls pretending to be government, businesses, or family and friends",Y
4082382585,2021-04-16 00:03:19,2021-04-15 21:01:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
9712290757,2021-04-16 00:03:57,2021-04-16 00:03:57,,Oregon,503,No Subject Provided,N
7862447701,2021-04-16 00:04:20,2021-04-16 00:04:20,,Florida,786,No Subject Provided,Y
5623720384,2021-04-16 00:04:30,2021-04-15 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
5805890247,2021-04-16 00:04:45,2021-04-15 12:00:00,B at on Rouge,Louisiana,580,Dropped call or no message,Y
3193289259,2021-04-16 00:05:56,2021-04-15 21:03:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8059180392,2021-04-16 00:06:38,2021-04-15 21:03:00,,California,805,"Reducing your debt (credit cards, mortgage, student loans)",N
4257366359,2021-04-16 00:07:06,2021-04-16 04:55:00,,Washington,509,"Calls pretending to be government, businesses, or family and friends",Y
+16172131509,2021-04-16 00:05:07,2021-04-16 00:05:07,,Massachusetts,617,No Subject Provided,Y
9179208964,2021-04-16 00:05:29,2021-04-16 00:05:29,,New York,917,No Subject Provided,Y
9546948630,2021-04-16 00:07:09,2021-04-16 00:07:09,,Florida,954,No Subject Provided,Y
4084405387,2021-04-16 00:07:21,2021-04-15 21:04:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8133747599,2021-04-16 00:07:48,2021-04-14 11:33:00,TAMPA,Florida,813,"Energy, solar,  & utilities",N
9254884115,2021-04-16 00:09:18,2021-04-15 21:05:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
9546948630,2021-04-16 00:07:33,2021-04-16 00:07:33,,Florida,954,No Subject Provided,Y
9546948113,2021-04-16 00:07:53,2021-04-16 00:07:53,,Florida,954,No Subject Provided,Y
7043975872,2021-04-16 00:08:02,2021-04-16 00:08:02,,North Carolina,704,No Subject Provided,Y
9546943867,2021-04-16 00:08:13,2021-04-16 00:08:13,,Florida,954,No Subject Provided,Y
9546943159,2021-04-16 00:08:34,2021-04-16 00:08:34,,Florida,954,No Subject Provided,Y
3202019776,2021-04-16 00:08:39,2021-04-16 00:08:39,,Minnesota,612,No Subject Provided,Y
9546943159,2021-04-16 00:08:53,2021-04-16 00:08:53,,Florida,954,No Subject Provided,Y
2137404655,2021-04-16 00:08:57,2021-04-16 00:08:57,,California,213,No Subject Provided,Y
2137404655,2021-04-16 00:08:56,2021-04-16 00:08:56,,California,213,No Subject Provided,Y
9546948237,2021-04-16 00:09:13,2021-04-16 00:09:13,,Florida,954,No Subject Provided,Y
4805985521,2021-04-16 00:09:38,2021-04-16 00:09:38,,Arizona,480,No Subject Provided,N
9546864273,2021-04-16 00:09:46,2021-04-16 00:09:46,,Florida,954,No Subject Provided,Y
3345185255,2021-04-16 00:09:48,2021-04-16 00:09:48,,Texas,915,No Subject Provided,Y
5625034595,2021-04-16 00:10:19,2021-04-13 11:32:00,San Francisco,California,562,Dropped call or no message,Y
5592453411,2021-04-16 00:11:12,2021-04-15 13:39:00,San Francisco,California,415,Other,Y
8885334906,2021-04-16 00:11:20,2021-03-29 09:53:00,Salem,Oregon,503,Other,Y
5107362860,2021-04-16 00:12:43,2021-04-14 10:19:00,San Francisco,California,415,Other,Y
5016045683,2021-04-16 00:13:15,2021-04-14 10:54:00,Cincinnati,Ohio,513,Other,Y
9362440868,2021-04-16 00:14:37,2021-04-15 22:43:00,Pasadena,Texas,832,Other,N
8322571890,2021-04-16 00:15:26,2021-04-15 23:52:00,,Texas,832,"Calls pretending to be government, businesses, or family and friends",Y
4792335847,2021-04-16 00:16:40,2021-04-15 15:54:00,,Florida,321,"Reducing your debt (credit cards, mortgage, student loans)",Y
7274616614,2021-04-16 00:18:19,2021-04-15 21:20:00,Holiday,Florida,727,Medical  & prescriptions,N
4044966119,2021-04-16 00:18:48,2021-04-15 14:15:00,San Francisco,California,415,No Subject Provided,Y
5085528415,2021-04-16 00:18:49,2021-04-15 10:26:00,,Florida,850,Dropped call or no message,Y
3314818961,2021-04-16 00:19:28,2021-04-15 11:45:00,San Francisco,California,415,No Subject Provided,Y
3215224591,2021-04-16 00:09:50,2021-04-16 00:09:50,,Florida,321,No Subject Provided,Y
7078470481,2021-04-16 00:09:56,2021-04-16 00:09:56,,California,707,No Subject Provided,N
+17578019420,2021-04-16 00:10:37,2021-04-16 00:10:37,,Virginia,757,No Subject Provided,Y
+17145226952,2021-04-16 00:11:07,2021-04-16 00:11:07,,California,626,No Subject Provided,Y
9514957113,2021-04-16 00:11:54,2021-04-16 00:11:54,,California,619,No Subject Provided,Y
