Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
8663231548,2021-04-28 00:00:21,2021-04-20 00:00:00,,Florida,954,No Subject Provided,
3105024085,2021-04-28 00:00:38,2021-04-27 17:44:00,Redondo Beach,California,310,Dropped call or no message,Y
4342195887,2021-04-28 00:03:39,2021-04-28 15:24:00,,Virginia,434,Dropped call or no message,Y
9377695516,2021-04-28 00:05:45,2021-04-27 17:21:00,Colerain Township,Ohio,513,Dropped call or no message,N
8002370423,2021-04-28 00:07:02,2021-04-27 15:15:00,,Virginia,434,Dropped call or no message,Y
4026746691,2021-04-28 00:03:26,2021-04-21 00:00:00,,Florida,954,No Subject Provided,N
7408008173,2021-04-28 00:07:16,2021-04-22 10:50:00,Atlanta,Georgia,404,Warranties  & protection plans,Y
4812235254,2021-04-28 00:07:20,2021-04-27 16:10:00,Spring,Texas,281,Dropped call or no message,Y
4243888909,2021-04-28 00:07:36,2021-04-27 20:53:00,pasadena,California,626,"Calls pretending to be government, businesses, or family and friends",N
5704600362,2021-04-28 00:07:45,2021-04-27 11:31:00,,New Jersey,973,No Subject Provided,Y
5139062646,2021-04-28 00:08:14,2021-04-27 15:21:00,Colerain Township,Ohio,513,Dropped call or no message,N
8172591895,2021-04-28 00:08:32,2021-04-27 14:28:00,Spring,Texas,281,Dropped call or no message,Y
7037836747,2021-04-28 00:08:36,2021-04-27 22:09:00,,Virginia,434,Dropped call or no message,Y
3463811590,2021-04-28 00:09:11,2021-04-27 13:44:00,,New Jersey,973,No Subject Provided,Y
2815492554,2021-04-28 00:09:18,2021-04-27 09:59:00,Spring,Texas,281,Dropped call or no message,Y
2819571140,2021-04-28 00:09:45,2021-04-27 09:47:00,Palm Beach Gardens,Florida,561,Dropped call or no message,Y
2813708774,2021-04-28 00:09:59,2021-04-27 10:05:00,Spring,Texas,281,Dropped call or no message,Y
,2021-04-28 00:10:05,2021-04-25 15:21:00,Honolulu,Hawaii,808,"Lotteries, prizes  & sweepstakes",N
4342195887,2021-04-28 00:10:06,2021-04-27 00:00:00,,Virginia,434,Dropped call or no message,Y
5136164964,2021-04-28 00:10:22,2021-04-27 15:17:00,Colerain Township,Ohio,513,Dropped call or no message,N
9172319233,2021-04-28 00:10:34,2021-04-27 18:08:00,,New Jersey,973,No Subject Provided,Y
2813708687,2021-04-28 00:10:40,2021-04-27 08:36:00,Spring,Texas,281,Dropped call or no message,Y
5619445537,2021-04-28 00:10:44,2021-04-27 10:31:00,Palm Beach Gardens,Florida,561,Dropped call or no message,Y
5137823673,2021-04-28 00:12:04,2021-04-27 11:22:00,Colerain Township,Ohio,513,Dropped call or no message,N
5617751061,2021-04-28 00:12:24,2021-04-26 09:19:00,Palm Beach Gardens,Florida,561,Dropped call or no message,Y
2293680144,2021-04-28 00:13:01,2021-04-23 13:59:00,Spring,Texas,281,Dropped call or no message,Y
5617610870,2021-04-28 00:13:33,2021-04-26 14:14:00,Palm Beach Gardens,Florida,561,Dropped call or no message,Y
8553805976,2021-04-28 00:13:48,2021-04-24 10:20:00,Spring,Texas,281,Dropped call or no message,Y
5616279410,2021-04-28 00:14:27,2021-04-26 16:23:00,Palm Beach Gardens,Florida,561,Dropped call or no message,Y
8472388039,2021-04-28 00:12:50,2021-04-27 17:12:00,,Illinois,847,No Subject Provided,Y
8774149057,2021-04-28 00:14:34,2021-04-25 15:23:00,Spring,Texas,281,Dropped call or no message,Y
6315677065,2021-04-28 00:14:55,2021-04-27 19:35:00,,New York,631,Other,N
7252431185,2021-04-28 00:15:12,2021-04-27 19:41:00,Rancho Palos Verdes,California,818,Vacation  & timeshares,N
3183230542,2021-04-28 00:15:23,2021-04-27 10:59:00,Spring,Texas,281,Dropped call or no message,Y
5015092602,2021-04-28 00:15:54,2021-04-27 14:25:00,"Sterling Heights,",Michigan,586,Other,Y
7872216940,2021-04-28 00:16:18,2021-04-27 23:13:00,,Texas,210,Medical  & prescriptions,Y
2146504638,2021-04-28 00:16:38,2021-04-27 20:55:00,Spring,Texas,281,Dropped call or no message,Y
2242532348,2021-04-28 00:17:51,2021-04-27 13:04:00,,Illinois,224,No Subject Provided,N
6315673521,2021-04-28 00:17:22,2021-04-27 17:54:00,,New York,631,Other,N
2123753939,2021-04-28 00:17:29,2021-04-21 11:01:00,,California,949,Home security  & alarms,Y
Cannotrecover#,2021-04-28 00:17:36,2021-04-27 12:00:00,Brooklyn,New York,347,Other,N
press1,2021-04-28 00:17:40,2021-04-14 08:17:00,Highland,California,909,"Calls pretending to be government, businesses, or family and friends",Y
9287540852,2021-04-28 00:17:50,2021-04-26 14:42:00,Las Vegas,Nevada,702,Other,N
9165007262,2021-04-28 00:18:20,2021-04-27 07:56:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
7029568982,2021-04-28 00:18:39,2021-04-26 13:21:00,Las Vegas,Nevada,702,Other,N
9084258524,2021-04-28 00:19:23,2021-04-26 08:23:00,Las Vegas,Nevada,702,Other,N
7472054320,2021-04-28 00:19:49,2021-04-27 07:57:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8554013107,2021-04-28 00:20:08,2021-04-25 08:12:00,Las Vegas,Nevada,702,Other,N
6315677934,2021-04-28 00:20:47,2021-04-27 17:05:00,,New York,631,Other,N
4083621471,2021-04-28 00:21:02,2021-04-27 07:58:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
7027650421,2021-04-28 00:21:05,2021-04-23 16:37:00,Las Vegas,Nevada,702,Other,N
2074076740,2021-04-28 00:21:07,2021-04-27 00:47:00,South China,Maine,207,Other,Y
5628883765,2021-04-28 00:21:23,2021-04-26 09:05:00,Highland,California,909,Medical  & prescriptions,Y
9704369953,2021-04-28 00:21:39,2021-04-27 13:33:00,Colorado Springs,Colorado,719,Other,Y
7029568982,2021-04-28 00:21:48,2021-04-22 17:59:00,Las Vegas,Nevada,702,Other,N
9165007262,2021-04-28 00:22:05,2021-04-27 21:01:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8883831833,2021-04-28 00:22:51,2021-04-27 16:39:00,,New York,631,Other,N
,2021-04-28 00:22:52,2021-04-27 09:10:00,South China,Arkansas,479,Other,Y
7028794019,2021-04-28 00:22:54,2021-04-21 13:22:00,Las Vegas,Nevada,702,Other,N
7872239980,2021-04-28 00:14:56,2020-04-28 15:09:00,,California,707,No Subject Provided,
2242529234,2021-04-28 00:20:10,2021-04-27 15:01:00,,Illinois,847,No Subject Provided,
,2021-04-28 00:23:00,2021-04-27 10:24:00,,Illinois,224,No Subject Provided,Y
7472054320,2021-04-28 00:23:10,2021-04-27 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
7028794019,2021-04-28 00:23:40,2021-04-20 13:09:00,Las Vegas,Nevada,702,Other,N
3864331744,2021-04-28 00:23:54,2021-04-27 13:27:00,32308,Florida,850,Dropped call or no message,Y
4083621471,2021-04-28 00:24:18,2021-04-27 21:03:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
7254446707,2021-04-28 00:24:28,2021-04-20 09:35:00,Las Vegas,Nevada,702,Other,N
5672457391,2021-04-28 00:24:38,2021-04-27 23:59:00,Northville,Michigan,734,Other,N
2094407042,2021-04-28 00:24:41,2021-04-27 16:24:00,,New York,631,Other,N
8503971806,2021-04-28 00:24:51,2021-04-27 15:03:00,32308,Florida,850,Dropped call or no message,Y
8068535693,2021-04-28 00:25:12,2021-04-28 01:01:00,,Texas,940,Other,Y
6789647599,2021-04-28 00:25:51,2021-04-27 16:27:00,32308,Florida,850,Other,Y
4589993098,2021-04-28 00:25:59,2021-04-28 00:00:00,,Texas,940,Other,Y
,2021-04-28 00:26:34,2021-04-22 14:57:00,South China,Maine,207,Other,Y
5594124617,2021-04-28 00:26:35,2021-04-27 12:26:00,clovis,California,559,"Calls pretending to be government, businesses, or family and friends",Y
8082490254,2021-04-28 00:26:51,2021-04-23 04:06:00,,Texas,940,No Subject Provided,Y
9723839901,2021-04-28 00:27:02,2021-04-27 13:38:00,,New York,212,Dropped call or no message,N
8055055924,2021-04-28 00:28:03,2021-04-27 12:35:00,,New York,631,Other,N
9405801374,2021-04-28 00:28:10,2021-04-28 01:02:00,,Texas,940,Other,Y
9563195029,2021-04-28 00:28:15,2021-04-27 12:30:00,clovis,California,956,Dropped call or no message,N
4128841470,2021-04-28 00:28:38,2021-04-27 07:56:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
4782005714,2021-04-28 00:29:07,2021-04-26 11:48:00,Austin,Texas,862,"Calls pretending to be government, businesses, or family and friends",Y
6036441530,2021-04-28 00:29:31,2021-04-27 07:58:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
97284666531,2021-04-28 00:29:32,2021-04-22 14:57:00,South China,Maine,207,No Subject Provided,Y
4128841470,2021-04-28 00:30:14,2021-04-27 21:01:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
6036441530,2021-04-28 00:30:59,2021-04-27 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
6507268038,2021-04-28 00:31:58,2021-04-27 16:01:00,half moon bay,California,650,Other,Y
6463732635,2021-04-28 00:32:00,2021-04-27 17:56:00,,New York,646,Dropped call or no message,N
8188784148,2021-04-28 00:32:41,2021-04-27 17:19:00,Burbank,California,818,Dropped call or no message,N
2247883254,2021-04-28 00:32:45,2021-04-27 12:58:00,Bellingham,Washington,360,Other,Y
,2021-04-28 00:33:06,2021-04-21 15:30:00,South China,New Mexico,575,Other,Y
5093090491,2021-04-28 00:34:35,2021-04-26 01:55:00,Bellingham,Washington,360,Other,Y
6468465519,2021-04-28 00:35:08,2021-04-27 15:23:00,,New York,646,Dropped call or no message,N
2075062876,2021-04-28 00:35:27,2021-04-21 15:24:00,South China,Maine,207,Other,Y
6507267243,2021-04-28 00:36:08,2021-04-27 16:20:00,half moon bay,California,650,Other,Y
4023813648,2021-04-28 00:36:13,2021-04-23 13:35:00,Bellingham,Washington,360,Other,Y
6507266668,2021-04-28 00:39:10,2021-04-27 16:32:00,half moon bay,California,650,Other,Y
7066241811,2021-04-28 00:39:10,2021-04-27 18:51:00,Stafford,Virginia,503,"Calls pretending to be government, businesses, or family and friends",Y
41616573900923,2021-04-28 00:39:47,2021-04-20 12:05:00,South China,Maine,207,Other,Y
41313171500923,2021-04-28 00:42:10,2021-04-15 14:00:00,South China,Maine,207,No Subject Provided,Y
6507267534,2021-04-28 00:42:36,2021-04-27 16:46:00,half moon bay,California,650,Other,Y
2054195299,2021-04-28 00:43:44,2021-04-27 15:30:00,Vestavia,Alabama,205,"Calls pretending to be government, businesses, or family and friends",Y
2035671000,2021-04-28 00:43:49,2021-04-27 19:42:00,Tucson,Arizona,520,Dropped call or no message,Y
,2021-04-28 00:44:51,2021-04-27 17:02:00,half moon bay,California,650,Other,Y
8006078855,2021-04-28 00:45:03,2021-04-27 04:55:00,Framingham,Massachusetts,508,Dropped call or no message,Y
9737073458,2021-04-28 00:45:05,2021-04-27 12:54:00,,New York,646,Dropped call or no message,N
8003463065,2021-04-28 00:45:05,2021-04-27 11:18:00,East Patchogue,New York,631,Other,Y
4244773230,2021-04-28 00:45:14,2021-04-27 11:31:00,,California,310,Medical  & prescriptions,Y
,2021-04-28 00:45:36,2021-04-26 02:46:00,Florida,Florida,863,"Calls pretending to be government, businesses, or family and friends",Y
207629366,2021-04-28 00:46:28,2021-04-12 09:50:00,South China,Maine,207,Other,Y
6507264615,2021-04-28 00:47:40,2021-04-27 17:45:00,half moon bay,California,650,Other,Y
8633978940,2021-04-28 00:48:55,2021-04-26 02:46:00,Florida,Florida,863,"Calls pretending to be government, businesses, or family and friends",Y
9179375214,2021-04-28 00:50:29,2021-01-28 15:44:00,,New York,585,No Subject Provided,Y
