Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
9493262012,2021-04-27 01:50:01,2021-04-26 02:22:00,unknown,California,949,"Calls pretending to be government, businesses, or family and friends",Y
2242536910,2021-04-27 01:50:40,2021-04-26 13:11:00,,Illinois,224,No Subject Provided,N
8553039237,2021-04-27 01:50:32,2021-04-26 12:24:00,Frankfort,Indiana,765,Other,
9804473842,2021-04-27 01:52:42,2021-04-19 08:43:00,Charlotte,North Carolina,980,Other,Y
2242533634,2021-04-27 01:53:48,2021-04-26 14:21:00,,Illinois,224,No Subject Provided,N
9803898958,2021-04-27 01:53:42,2021-04-22 10:22:00,Charlotte,North Carolina,980,Other,Y
6124400186,2021-04-27 01:54:04,2021-04-26 11:56:00,West Palm Beach,Florida,561,Other,N
7044324641,2021-04-27 01:54:53,2021-04-22 12:24:00,Charlotte,North Carolina,980,Other,Y
2393206598,2021-04-27 01:55:04,2021-04-26 12:33:00,West Palm Beach,Florida,561,Other,N
2674571376,2021-04-27 01:55:40,2021-04-22 16:01:00,Charlotte,North Carolina,980,Other,Y
5612036636,2021-04-27 01:56:29,2021-04-26 15:05:00,West Palm Beach,Florida,561,Other,N
9804146953,2021-04-27 01:56:53,2021-04-22 22:08:00,Charlotte,North Carolina,980,Other,Y
2344072224,2021-04-27 01:57:05,2021-04-26 10:03:00,HOUSTON,Texas,713,Other,Y
7018508797,2021-04-27 01:57:06,2021-04-26 16:57:00,West Palm Beach,Florida,561,Other,N
8564633007,2021-04-27 01:57:39,2021-04-22 13:07:00,Charlotte,North Carolina,980,Other,Y
257211710,2021-04-27 01:58:09,2021-04-26 00:00:00,,Alabama,251,"Calls pretending to be government, businesses, or family and friends",N
9804468552,2021-04-27 01:58:48,2021-04-22 14:48:00,Charlotte,North Carolina,980,Other,Y
8007362219,2021-04-27 01:59:26,2021-04-26 15:11:00,Flagstaff,Arizona,480,"Calls pretending to be government, businesses, or family and friends",Y
2567982203,2021-04-27 01:59:39,2021-04-22 16:16:00,Charlotte,North Carolina,980,Other,Y
9785333318,2021-04-27 02:00:33,2021-04-22 16:20:00,Charlotte,North Carolina,980,Other,Y
7044324641,2021-04-27 02:01:28,2021-04-22 16:51:00,Charlotte,North Carolina,980,Other,Y
7043129102,2021-04-27 02:02:39,2021-04-24 11:24:00,Charlotte,North Carolina,980,Other,Y
7945527212,2021-04-27 02:03:34,2021-04-25 15:27:00,Charlotte,North Carolina,980,Other,Y
2092171533,2021-04-27 01:19:39,2021-04-26 10:57:00,,California,415,No Subject Provided,N
2177125207,2021-04-27 01:39:52,2021-04-26 15:47:00,,Illinois,309,No Subject Provided,Y
7043129102,2021-04-27 02:04:32,2021-04-25 11:24:00,Charlotte,North Carolina,980,Other,Y
3346683711,2021-04-27 02:04:32,2021-04-26 08:13:00,,Alabama,334,"Reducing your debt (credit cards, mortgage, student loans)",Y
9802555684,2021-04-27 02:05:27,2021-04-26 12:52:00,Charlotte,North Carolina,980,Other,Y
8776513335,2021-04-27 02:05:56,2020-04-26 11:06:00,,New York,929,No Subject Provided,Y
8003911103,2021-04-27 02:06:25,2021-04-26 13:54:00,Charlotte,North Carolina,980,Other,Y
3346666096,2021-04-27 02:06:43,2021-04-25 06:03:00,,Alabama,334,Home security  & alarms,Y
6302746092,2021-04-27 02:07:17,2021-04-26 14:23:00,Charlotte,North Carolina,980,Other,Y
6157749980,2021-04-27 02:07:35,2021-04-26 17:08:00,Gallatin,Tennessee,615,"Lotteries, prizes  & sweepstakes",N
9802244988,2021-04-27 02:08:00,2021-04-26 15:50:00,Charlotte,North Carolina,980,Other,Y
8337930505,2021-04-27 02:08:45,2021-04-26 16:48:00,Charlotte,North Carolina,980,Other,Y
3346482013,2021-04-27 02:09:49,2021-04-23 08:04:00,,Alabama,334,Home improvement  & cleaning,Y
4076411284,2021-04-27 02:12:16,2021-04-26 14:11:00,,California,415,No Subject Provided,N
3346489238,2021-04-27 02:13:14,2021-04-20 10:08:00,,Alabama,334,Work from home  & other ways to make money,Y
6513711997,2021-04-27 02:14:46,2021-04-18 12:14:00,,Alabama,334,No Subject Provided,Y
3346420690,2021-04-27 02:16:03,2021-04-13 14:17:00,,Alabama,334,Vacation  & timeshares,Y
3346488811,2021-04-27 02:17:15,2021-04-05 05:06:00,,Alabama,334,Home security  & alarms,Y
4092027853,2021-04-27 02:18:17,2021-04-26 05:27:00,Las Vegas,Nevada,702,Other,Y
8557077328,2021-04-27 02:18:29,2021-04-05 07:06:00,,Alabama,334,No Subject Provided,Y
3346496051,2021-04-27 02:19:05,2021-04-15 06:10:00,,Alabama,334,No Subject Provided,Y
5103478153,2021-04-27 02:20:12,2021-04-18 13:09:00,,Alabama,334,No Subject Provided,Y
3346400502,2021-04-27 02:21:35,2021-04-08 11:09:00,,Alabama,334,Other,Y
7156141805,2021-04-27 02:41:06,2021-04-26 15:50:00,Minocqua,Wisconsin,715,"Calls pretending to be government, businesses, or family and friends",Y
7152805908,2021-04-27 02:43:02,2021-04-26 12:07:00,Minocqua,Wisconsin,715,Other,Y
,2021-04-27 02:45:54,2021-04-27 01:38:00,,Florida,904,Medical  & prescriptions,Y
,2021-04-27 02:46:28,2021-04-26 17:21:00,,California,626,No Subject Provided,N
2035834840,2021-04-27 02:50:56,2021-04-23 19:11:00,,Connecticut,203,Warranties  & protection plans,Y
9494622169,2021-04-27 02:57:16,2021-04-26 13:07:00,,California,323,Other,Y
8663943586,2021-04-27 02:59:03,2021-04-23 12:00:00,Los Angeles,California,818,"Reducing your debt (credit cards, mortgage, student loans)",Y
8654487846,2021-04-27 03:08:42,2021-04-27 18:45:00,Jeffersonville,Indiana,502,Warranties  & protection plans,Y
2247159551,2021-04-27 03:13:40,2021-04-26 12:04:00,McHenry,Illinois,224,"Reducing your debt (credit cards, mortgage, student loans)",Y
3528006109,2021-04-27 03:18:45,2021-04-26 16:58:00,Dunnellon,Florida,352,Dropped call or no message,Y
3147890796,2021-04-27 03:18:54,2021-04-27 02:13:00,,Texas,210,Medical  & prescriptions,Y
3524157590,2021-04-27 03:19:38,2021-04-26 17:43:00,Dunnellon,Florida,352,Dropped call or no message,Y
8609737445,2021-04-27 03:20:39,2021-04-26 17:49:00,,Connecticut,860,Dropped call or no message,Y
2029804834,2021-04-27 03:20:52,2021-04-26 19:06:00,Dunnellon,Florida,352,Dropped call or no message,Y
9042609080,2021-04-27 03:26:41,2021-04-26 08:15:00,,California,323,Other,N
3238155320,2021-04-27 03:28:23,2021-04-26 10:08:00,,California,323,Other,N
2545478357,2021-04-27 03:28:29,2021-04-26 19:15:00,Copperas Cove,Texas,254,"Calls pretending to be government, businesses, or family and friends",Y
3238351690,2021-04-27 03:30:39,2021-04-26 15:53:00,,California,323,Other,N
7815271077,2021-04-27 03:31:58,2021-04-26 00:00:00,Everett,Massachusetts,781,Dropped call or no message,Y
8445681632,2021-04-27 03:32:26,2021-04-22 12:00:00,Toa Baja,Puerto Rico,844,"Reducing your debt (credit cards, mortgage, student loans)",N
8777458562,2021-04-27 03:32:37,2021-04-27 03:09:00,Sicklerville,New Jersey,856,Other,Y
6178619560,2021-04-27 03:39:33,2021-04-26 00:00:00,Everett,Massachusetts,781,Dropped call or no message,Y
4082275416,2021-04-27 03:50:56,2021-04-26 14:53:00,San Jose,California,408,Dropped call or no message,N
4083259241,2021-04-27 03:51:48,2021-04-26 17:30:00,San Jose,California,408,Dropped call or no message,N
6469336128,2021-04-27 03:56:10,2021-04-26 00:43:00,New York,New York,646,Other,N
8122653894,2021-04-27 04:06:04,2021-04-26 18:09:00,San Angelo,Texas,812,"Calls pretending to be government, businesses, or family and friends",Y
7755608652,2021-04-27 04:06:34,2021-04-26 15:22:00,Sparks,Nevada,775,"Calls pretending to be government, businesses, or family and friends",Y
9102813176,2021-04-27 04:16:06,2021-04-26 16:24:00,Pinebluff,North Carolina,910,Medical  & prescriptions,Y
9102393132,2021-04-27 04:17:03,2021-04-26 16:07:00,Pinebluff,North Carolina,910,Warranties  & protection plans,Y
3135416213,2021-04-27 04:18:06,2021-04-26 15:13:00,Pinebluff,North Carolina,910,No Subject Provided,Y
5183390898,2021-04-27 04:25:31,2021-04-26 14:54:00,,New York,347,"Calls pretending to be government, businesses, or family and friends",Y
5015426247,2021-04-27 04:28:25,2021-04-26 14:04:00,,Arkansas,501,Other,Y
6020008106,2021-04-27 04:43:32,2021-04-27 03:28:00,,Arkansas,870,"Calls pretending to be government, businesses, or family and friends",Y
,2021-04-27 04:45:28,2021-04-26 16:00:00,Florida,Florida,813,Medical  & prescriptions,Y
7852861198,2021-04-27 04:49:03,2021-04-24 11:50:00,HERINGTON,Kansas,785,Other,N
6202995168,2021-04-27 04:49:51,2021-04-23 18:18:00,HERINGTON,Kansas,785,Other,N
7273905256,2021-04-27 04:50:47,2021-04-26 17:05:00,Bronx,New York,718,Vacation  & timeshares,N
7047738256,2021-04-27 04:51:06,2021-04-23 13:03:00,HERINGTON,Kansas,785,Other,N
2142865059,2021-04-27 04:51:56,2021-04-22 12:44:00,HERINGTON,Kansas,785,Other,N
7852585405,2021-04-27 04:52:43,2021-04-22 09:20:00,HERINGTON,Kansas,785,Other,N
7853294596,2021-04-27 04:53:25,2021-04-21 17:09:00,HERINGTON,Kansas,785,Other,N
7853010557,2021-04-27 04:54:11,2021-04-21 11:43:00,HERINGTON,Kansas,785,Other,N
7853294733,2021-04-27 04:54:59,2021-04-21 10:37:00,HERINGTON,Kansas,785,Other,N
4155296583,2021-04-27 04:55:29,2021-04-27 01:16:00,,Nevada,702,"Calls pretending to be government, businesses, or family and friends",Y
7853063229,2021-04-27 04:55:49,2021-04-20 14:40:00,HERINGTON,Kansas,785,Other,N
7852581203,2021-04-27 04:56:33,2021-04-19 18:34:00,HERINGTON,Kansas,785,Other,N
9032945019,2021-04-27 04:57:17,2021-04-19 12:04:00,HERINGTON,Kansas,785,Other,N
7853010571,2021-04-27 04:58:03,2021-04-19 09:41:00,HERINGTON,Kansas,785,Other,N
8003583187,2021-04-27 04:58:51,2021-04-18 17:49:00,HERINGTON,Kansas,785,Other,N
8003583187,2021-04-27 04:59:29,2021-04-18 13:05:00,HERINGTON,Kansas,785,Other,N
8003583187,2021-04-27 05:00:03,2021-04-18 08:18:00,HERINGTON,Kansas,785,Other,N
4124776034,2021-04-27 05:08:13,2021-04-26 16:40:00,pittsburgh,Pennsylvania,412,Home security  & alarms,Y
402,2021-04-27 05:12:36,2021-04-10 13:02:00,Conroe,Texas,936,"Calls pretending to be government, businesses, or family and friends",Y
6813472200,2021-04-27 05:13:19,2021-04-26 12:00:00,Canton,Ohio,330,"Calls pretending to be government, businesses, or family and friends",Y
9374585029,2021-04-27 05:19:29,2021-04-26 16:06:00,,Ohio,614,No Subject Provided,Y
6144270471,2021-04-27 05:21:48,2021-04-26 14:48:00,,Ohio,614,No Subject Provided,N
9095709621,2021-04-27 05:21:40,2021-04-26 18:06:00,,New York,718,Other,Y
9292841932,2021-04-27 05:22:08,2021-04-26 16:49:00,,New York,718,Other,Y
6142267792,2021-04-27 05:23:31,2021-04-26 13:34:00,,Ohio,614,No Subject Provided,N
7187211823,2021-04-27 05:22:57,2021-04-26 14:08:00,,New York,718,Other,Y
9298104366,2021-04-27 05:23:34,2021-04-26 13:53:00,,New York,718,Other,Y
9095709621,2021-04-27 05:26:55,2021-04-26 18:06:00,,New York,718,Other,Y
8056377253,2021-04-27 05:27:40,2021-04-26 00:00:00,Glendale,Arizona,602,Other,N
8665728797,2021-04-27 05:28:09,2021-04-26 07:01:00,,Texas,281,No Subject Provided,Y
8003813169,2021-04-27 05:29:36,2021-04-26 17:28:00,Kissimmee,Florida,863,Other,N
8665728797,2021-04-27 05:30:40,2021-04-26 07:21:00,,Texas,281,No Subject Provided,Y
8665728797,2021-04-27 05:31:15,2021-04-27 16:00:00,,Texas,281,No Subject Provided,Y
8665728797,2021-04-27 05:31:37,2021-04-26 09:28:00,,Texas,281,No Subject Provided,Y
8665728797,2021-04-27 05:32:46,2021-04-26 21:45:00,,Texas,281,No Subject Provided,Y
8665728797,2021-04-27 05:33:07,2021-04-26 17:02:00,,Texas,281,No Subject Provided,Y
6176754444,2021-04-27 05:33:22,2021-04-27 01:34:00,Brockton,Massachusetts,508,Dropped call or no message,
8665728797,2021-04-27 05:33:37,2021-04-26 18:28:00,,Texas,281,No Subject Provided,Y
7173089364,2021-04-27 05:41:21,2021-04-26 11:54:00,,Pennsylvania,717,Warranties  & protection plans,Y
9012919254,2021-04-27 05:47:31,2021-04-26 12:00:00,Southaven,Mississippi,901,"Calls pretending to be government, businesses, or family and friends",Y
,2021-04-27 05:48:01,2021-04-24 15:05:00,Haverhill,Massachusetts,978,"Calls pretending to be government, businesses, or family and friends",Y
5182546872,2021-04-27 05:50:13,2021-04-26 05:34:00,,New York,518,Other,
9377911000,2021-04-27 05:53:21,2021-04-26 19:49:00,,Ohio,937,No Subject Provided,Y
8003911103,2021-04-27 05:54:26,2021-04-26 17:28:00,Kissimmee,Florida,863,Other,N
9377911000,2021-04-27 05:54:33,2021-04-26 15:52:00,,Ohio,937,No Subject Provided,Y
9035725567,2021-04-27 05:54:59,2021-04-26 14:31:00,,Massachusetts,781,Dropped call or no message,N
9377911000,2021-04-27 05:55:25,2021-04-26 12:09:00,,Ohio,937,No Subject Provided,Y
2029140163,2021-04-27 05:56:39,2021-04-26 10:20:00,,Ohio,937,No Subject Provided,Y
9371124214,2021-04-27 05:57:44,2021-04-24 14:40:00,,Ohio,937,No Subject Provided,Y
0000000000,2021-04-27 05:58:21,2021-04-26 00:00:00,,Colorado,719,Home security  & alarms,Y
9377911031,2021-04-27 05:58:51,2021-04-24 14:24:00,,Ohio,937,No Subject Provided,Y
8503742164,2021-04-27 05:59:51,2021-04-26 00:00:00,,Florida,850,No Subject Provided,N
8503740282,2021-04-27 06:01:31,2021-04-26 23:00:00,,Florida,850,No Subject Provided,N
8503740460,2021-04-27 06:02:34,2021-04-26 23:00:00,,Florida,850,No Subject Provided,N
8503740028,2021-04-27 06:03:15,2021-04-26 00:00:00,,Florida,850,No Subject Provided,N
8503750118,2021-04-27 06:04:06,2021-04-26 23:00:00,,Florida,850,No Subject Provided,N
8503823539,2021-04-27 06:04:42,2021-04-26 23:00:00,,Florida,850,No Subject Provided,
5094006458,2021-04-27 06:05:05,2021-04-27 04:28:00,,Florida,352,No Subject Provided,Y
8503823539,2021-04-27 06:06:08,2021-04-26 03:00:00,,Florida,850,No Subject Provided,N
8503762555,2021-04-27 06:06:43,2021-04-27 05:00:00,,Florida,850,No Subject Provided,
7123824324,2021-04-27 06:07:04,2021-04-24 00:00:00,,Florida,352,No Subject Provided,Y
8503818875,2021-04-27 06:07:18,2021-04-26 22:00:00,,Florida,850,No Subject Provided,
6093722806,2021-04-27 06:07:19,2021-04-26 13:46:00,Kissimmee,New Jersey,732,Other,N
8503818875,2021-04-27 06:08:10,2021-04-26 22:00:00,,Florida,850,No Subject Provided,
8503741138,2021-04-27 06:08:44,2021-04-27 16:00:00,,Florida,850,No Subject Provided,
8882711990,2021-04-27 06:09:15,2021-04-26 14:50:00,,New Jersey,732,Medical  & prescriptions,Y
8503757074,2021-04-27 06:09:39,2021-04-27 06:00:00,,Florida,850,No Subject Provided,
8503753753,2021-04-27 06:10:29,2021-04-26 20:00:00,,Florida,850,No Subject Provided,
8503750919,2021-04-27 06:11:02,2021-04-26 22:00:00,,Florida,850,No Subject Provided,
4342017734,2021-04-27 06:13:33,2021-04-26 19:20:00,,Virginia,703,No Subject Provided,Y
7034681887,2021-04-27 06:14:04,2021-04-26 19:04:00,,Virginia,703,No Subject Provided,Y
3133074708,2021-04-27 06:17:39,2021-04-26 08:21:00,,Michigan,269,Dropped call or no message,
6169208120,2021-04-27 06:18:19,2021-04-26 18:06:00,,Michigan,269,Dropped call or no message,
5754003060,2021-04-27 06:18:35,2021-04-21 13:52:00,,Minnesota,612,Warranties  & protection plans,Y
3207220477,2021-04-27 06:19:27,2021-04-21 13:46:00,,Minnesota,612,Warranties  & protection plans,Y
6123999584,2021-04-27 06:20:26,2021-04-16 11:37:00,,Minnesota,612,Warranties  & protection plans,Y
4046439889,2021-04-27 06:22:24,2021-04-20 11:25:00,South Hackensack,New Jersey,201,Dropped call or no message,Y
6123891937,2021-04-27 06:22:50,2021-04-26 13:55:00,Minneapolis,Minnesota,612,Other,Y
4842148183,2021-04-27 06:26:01,2021-04-26 18:25:00,Phoenixville,Pennsylvania,610,Other,Y
3256031225,2021-04-27 06:26:37,2021-04-26 13:11:00,,Texas,915,Dropped call or no message,N
3179328383,2021-04-27 06:27:55,2021-04-26 17:26:00,Phoenixville,Pennsylvania,610,Other,Y
9153314271,2021-04-27 06:28:33,2021-04-25 15:18:00,,Texas,915,Dropped call or no message,N
6109353793,2021-04-27 06:28:37,2021-04-26 14:03:00,Phoenixville,Pennsylvania,610,Other,Y
4847414874,2021-04-27 06:29:22,2021-04-24 14:19:00,Phoenixville,Pennsylvania,610,Other,Y
